trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
30,0,30,0,51.77795089996653,,51.677135000005364,10,51.77795089996653,51.77795089996653,0.08233710000058636,53.63395390001824,[-0.43],[-0.20166666666666666],[1],[0],[0],[1.87740890000714],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
31,0,31,0,53.741951300005894,,53.64105049998034,10,53.741951300005894,53.741951300005894,0.0660057999775745,55.41423260001466,[-0.3333333333333333],[0.405],[1],[0],[0],[1.7086305999546312],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
32,0,32,0,55.53845509997336,,55.426293099997565,10,55.53845509997336,55.53845509997336,0.07735729997511953,57.256096499972045,[0.07666666666666666],[0.08333333333333333],[1],[0],[0],[1.7541748999501579],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
33,0,33,0,57.31891919998452,,57.259170299977995,10,57.31891919998452,57.31891919998452,0.03285309998318553,58.97547989996383,[0.13833333333333334],[-0.29833333333333334],[1],[0],[0],[1.683358899957966],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
34,0,34,0,59.066197799984366,,58.984356399974786,10,59.066197799984366,59.066197799984366,0.06449080002494156,60.85063459997764,[0.35],[-0.18833333333333332],[1],[0],[0],[1.802338499983307],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
35,0,35,0,60.946526999992784,,60.86943750001956,5,60.946526999992784,60.946526999992784,0.05382420000387356,62.730816299968865,[-0.4266666666666667],[0.2683333333333333],[1],[0],[0],[1.8106228000251576],[],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
36,0,36,0,62.843233999970835,,62.746490099991206,5,62.843233999970835,62.843233999970835,0.07243749999906868,64.31662359996699,[-0.17333333333333334],[0.48833333333333334],[1],[0],[0],[1.4998105999547988],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
37,0,37,0,64.40737359999912,,64.32850200001849,10,64.40737359999912,64.40737359999912,0.06226110004354268,65.84750869998243,[0.04833333333333333],[-0.22666666666666666],[1],[0],[0],[1.4577202000073157],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
38,0,38,0,65.95484419999411,,65.85844699997688,10,65.95484419999411,65.95484419999411,0.07399519998580217,67.2048630999634,[-0.485],[0.25],[1],[0],[0],[1.2729801000095904],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
39,0,39,0,67.3033640999929,,67.22230889997445,5,67.3033640999929,67.3033640999929,0.05589239997789264,69.64220010000281,[-0.23833333333333334],[0.4683333333333333],[1],[0],[0],[2.367916700022761],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
40,0,40,0,69.71560769999633,,69.65326459996868,5,69.71560769999633,69.71560769999633,0.03635400003986433,71.32207349996315,[0.44166666666666665],[0.45],[1],[0],[0],[1.6339965999941342],[],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
41,0,41,0,71.3969611999928,,71.331703200005,5,71.3969611999928,71.3969611999928,0.043432700040284544,73.30448350001825,[-0.285],[-0.2866666666666667],[1],[0],[0],[1.9302373999962583],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
42,0,42,0,73.35956660000375,,73.3136062999838,5,73.35956660000375,73.35956660000375,0.03683140000794083,74.74991429998772,[-0.06166666666666667],[-0.26666666666666666],[1],[0],[0],[1.4003754999721423],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
43,0,43,0,74.8410118999891,,74.76105809997534,5,74.8410118999891,74.8410118999891,0.04240540001774207,75.88120689999778,[-0.18166666666666667],[0.12166666666666667],[1],[0],[0],[1.0785005000070669],[],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
44,0,44,0,75.93899049999891,,75.88982549996581,5,75.93899049999891,75.93899049999891,0.03762199997436255,77.32918289996451,[-0.4716666666666667],[0.12333333333333334],[1],[0],[0],[1.4036337000434287],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
45,0,45,0,77.42056679999223,,77.34191369998734,10,77.42056679999223,77.42056679999223,0.06586159998551011,79.37290469999425,[0.06166666666666667],[-0.15],[1],[0],[0],[1.9672138000023551],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
46,0,46,0,79.43339710001601,,79.37849249999272,5,79.43339710001601,79.43339710001601,0.028576400014571846,80.8708741000155,[-0.26666666666666666],[0.09],[1],[0],[0],[1.463661299960222],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
47,0,47,0,80.94747840001946,,80.88441419997253,5,80.94747840001946,80.94747840001946,0.048677399987354875,82.23397509998176,[0.2733333333333333],[0.24166666666666667],[1],[0],[0],[1.3023680999758653],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
48,0,48,0,82.36231830000179,,82.25297019997379,5,82.36231830000179,82.36231830000179,0.07650540000759065,83.83495390001917,[-0.17],[0.041666666666666664],[1],[0],[0],[1.5075983999995515],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
49,0,49,0,83.909742799995,,83.84409430000233,10,83.909742799995,83.909742799995,0.05208390002371743,85.1333169999998,[0.30833333333333335],[0.26166666666666666],[1],[0],[0],[1.238785800000187],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
50,0,50,0,85.19101429998409,,85.14087220001966,5,85.19101429998409,85.19101429998409,0.030175200023222715,86.32136509998236,[-0.3],[0.125],[1],[0],[0],[1.151244999957271],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
51,0,51,0,86.42220299999462,,86.33657109999331,5,86.42220299999462,86.42220299999462,0.06897019996540621,88.06268919998547,[0.3466666666666667],[-0.06],[1],[0],[0],[1.6603444999782369],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
52,0,52,0,88.15293639997253,,88.07275200000731,10,88.15293639997253,88.15293639997253,0.056027500017080456,89.73076189996209,[0.28833333333333333],[-0.41333333333333333],[1],[0],[0],[1.602494899998419],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
53,0,53,0,89.84985339996638,,89.74761009996291,10,89.84985339996638,89.84985339996638,0.08197659999132156,91.44162579998374,[0.465],[0.37166666666666665],[1],[0],[0],[1.6152379999984987],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
54,0,54,0,91.51390069996705,,91.45058060000883,5,91.51390069996705,91.51390069996705,0.03970129997469485,92.83783949998906,[-0.43333333333333335],[0.05],[1],[0],[0],[1.3483982000034302],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
55,0,55,0,92.91217159997905,,92.84862259996589,5,92.91217159997905,92.91217159997905,0.03703680000035092,94.48682310001459,[0.0033333333333333335],[-0.23833333333333334],[1],[0],[0],[1.6032589999958873],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
56,0,56,0,94.57632910000393,,94.49949329998344,10,94.57632910000393,94.57632910000393,0.04742030001943931,96.06369109998923,[0.125],[0.20333333333333334],[1],[0],[0],[1.5177233000285923],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
57,0,57,0,96.12488059996394,,96.06981020001695,5,96.12488059996394,96.12488059996394,0.03263410000363365,97.82913620001636,[0.22333333333333333],[0.3333333333333333],[1],[0],[0],[1.7274595000199042],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
58,0,58,0,97.92019229999278,,97.83762349997414,10,97.92019229999278,97.92019229999278,0.06135719997109845,99.58996159996605,[0.185],[-0.18833333333333332],[1],[0],[0],[1.6924164000083692],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
59,0,59,0,99.70100860000821,,99.60614719998557,10,99.70100860000821,99.70100860000821,0.06888029997935519,101.65386439999565,[0.09666666666666666],[0.4683333333333333],[1],[0],[0],[1.9805767000070773],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
60,0,60,0,101.78125030000228,,101.6691017000121,10,101.78125030000228,101.78125030000228,0.08942119998391718,103.14801730000181,[0.33166666666666667],[-0.07166666666666667],[1],[0],[0],[1.3907553000026383],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
61,0,61,0,103.21192929998506,,103.16198159998748,5,103.21192929998506,103.21192929998506,0.03774399997200817,105.32281189999776,[-0.07333333333333333],[0.45166666666666666],[1],[0],[0],[2.1244598000193946],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
62,0,62,0,105.40878609998617,,105.33318690001033,10,105.40878609998617,105.40878609998617,0.05857029999606311,106.96482960000867,[0.021666666666666667],[-0.17166666666666666],[1],[0],[0],[1.573822200007271],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
63,0,63,0,107.0396347999922,,106.97316469997168,5,107.0396347999922,107.0396347999922,0.03945780004141852,108.59777389996452,[-0.2683333333333333],[0.425],[1],[0],[0],[1.5866926000453532],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
64,0,64,0,108.73654339998029,,108.60880290000932,10,108.73654339998029,108.73654339998029,0.0839383999700658,110.65865609998582,[-0.006666666666666667],[-0.06333333333333334],[1],[0],[0],[1.9672992000123486],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
65,0,65,0,110.73354909999762,,110.66753689997131,5,110.73354909999762,110.73354909999762,0.038955000054556876,112.05742570001166,[-0.46166666666666667],[0.345],[1],[0],[0],[1.3525876000057906],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
66,0,66,0,112.13271939998958,,112.06764680001652,5,112.13271939998958,112.13271939998958,0.04366450000088662,115.51896259997739,[-0.016666666666666666],[-0.021666666666666667],[1],[0],[0],[3.409391900000628],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
67,0,67,0,115.59264819999225,,115.52957600000082,5,115.59264819999225,115.59264819999225,0.04131030000280589,117.34836629999336,[0.023333333333333334],[-0.48333333333333334],[1],[0],[0],[1.7785141000058502],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
68,0,68,0,117.47252969996771,,117.36113659996772,10,117.47252969996771,117.47252969996771,0.08565650001401082,120.03564949997235,[-0.48833333333333334],[-0.105],[1],[0],[0],[2.589975400012918],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
69,0,69,0,120.15162969997618,,120.05245929997182,10,120.15162969997618,120.15162969997618,0.07891539996489882,122.1086766999797,[0.315],[0.48833333333333334],[1],[0],[0],[1.9806716999737546],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
70,0,70,0,122.19877000001725,,122.11991959996521,5,122.19877000001725,122.19877000001725,0.04154870001366362,123.90594809997128,[0.4866666666666667],[0.355],[1],[0],[0],[1.7453156000119634],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
71,0,71,0,123.9788358999649,,123.91642029996729,5,123.9788358999649,123.9788358999649,0.038814299972727895,125.45396159996744,[0.25],[-0.185],[1],[0],[0],[1.4996249999967404],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
72,0,72,0,125.5596196000115,,125.46618099999614,10,125.5596196000115,125.5596196000115,0.06432270002551377,127.04373109998414,[0.06833333333333333],[-0.3233333333333333],[1],[0],[0],[1.513223799993284],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
73,0,73,0,127.12354100000812,,127.06004889996257,5,127.12354100000812,127.12354100000812,0.04821249999804422,129.61169699998572,[-0.20833333333333334],[-0.45666666666666667],[1],[0],[0],[2.507620099990163],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
74,0,74,0,129.66940099996282,,129.62046950001968,5,129.66940099996282,129.66940099996282,0.03797479998320341,131.17868219997035,[-0.01],[0.30666666666666664],[1],[0],[0],[1.5224140000063926],[],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
75,0,75,0,131.26710319996346,,131.18959319998976,10,131.26710319996346,131.26710319996346,0.0586963000241667,132.67633629997727,[-0.24166666666666667],[-0.2683333333333333],[1],[0],[0],[1.429676899977494],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
76,0,76,0,132.7813780999859,,132.6908822999685,5,132.7813780999859,132.7813780999859,0.07742460002191365,134.69220819999464,[0.35833333333333334],[-0.06166666666666667],[1],[0],[0],[1.9258102999883704],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
77,0,77,0,134.7786281000008,,134.70536610001,5,134.7786281000008,134.7786281000008,0.04270260001067072,136.09037160000298,[-0.11333333333333333],[-0.27666666666666667],[1],[0],[0],[1.3432305000023916],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
78,0,78,0,136.1925601999974,,136.10577520000516,5,136.1925601999974,136.1925601999974,0.0626918000052683,137.95170259999577,[0.07666666666666666],[-0.3933333333333333],[1],[0],[0],[1.785198199970182],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
79,0,79,0,138.03979120001895,,137.962251799996,10,138.03979120001895,138.03979120001895,0.05235810001613572,139.61130049999338,[0.14666666666666667],[0.25666666666666665],[1],[0],[0],[1.597865300020203],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
80,0,80,0,139.7204497999628,,139.61758560000453,10,139.7204497999628,139.7204497999628,0.06525560002774,141.03846409998368,[-0.041666666666666664],[0.26166666666666666],[1],[0],[0],[1.355248300009407],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
81,0,81,0,141.1179548999644,,141.0542314000195,5,141.1179548999644,141.1179548999644,0.036620099970605224,142.24759129999438,[-0.29],[0.065],[1],[0],[0],[1.157411599997431],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
82,0,82,0,142.31580149999354,,142.26543470000615,5,142.31580149999354,142.31580149999354,0.04089240002213046,144.03898389998358,[0.3333333333333333],[-0.10666666666666667],[1],[0],[0],[1.735875899961684],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
83,0,83,0,144.11368349997792,,144.0486922999844,5,144.11368349997792,144.11368349997792,0.04360229999292642,145.28704500000458,[0.021666666666666667],[-0.11333333333333333],[1],[0],[0],[1.195818500011228],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
84,0,84,0,145.37765109998873,,145.29638670000713,10,145.37765109998873,145.37765109998873,0.061102000006940216,146.81748879997758,[0.24666666666666667],[0.43166666666666664],[1],[0],[0],[1.4618248000042513],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
85,0,85,0,146.89199839998037,,146.82784109999193,5,146.89199839998037,146.89199839998037,0.04092759999912232,148.19918039999902,[-0.15166666666666667],[-0.11833333333333333],[1],[0],[0],[1.3321449999930337],['Target'],546840,001,2024-10-08_16h34.40.152,3.0 search,2024.1.5,None,2024-10-08 16h34.49.704616 +0530,
