stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
19,1,20.0,26.202052600000002,,26.18669460000001,26.202052600000002,26.734412100000014,26.734412100000014,26.734412100000014,27.067221000000018,27.115383500000007,right,20.0,1,1,0.34600299999999606,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
20,1,20.0,27.134326000000016,,27.115772700000008,27.134326000000016,27.633296700000017,27.633296700000017,27.666453899999993,27.965891700000014,27.9809544,left,-20.0,0,0,0.3432733000000212,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
21,1,20.0,27.998955300000006,,27.9812321,27.998955300000006,28.498743399999995,28.498743399999995,28.531632400000007,28.831173699999994,29.0454704,left,-20.0,0,0,0.5193346000000076,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
22,1,20.0,29.064265800000015,,29.045874499999996,29.064265800000015,29.563493600000015,29.563493600000015,29.59672550000002,29.896219700000017,29.878839599999992,right,20.0,1,1,0.3028696000000082,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
23,1,20.0,29.896219700000017,,29.87933910000001,29.896219700000017,30.395805600000017,30.395805600000017,30.428528700000015,30.728574699999996,30.942409200000014,left,-20.0,0,0,0.5116439999999898,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
24,1,20.0,30.961397300000016,,30.942792300000008,30.961397300000016,31.443678199999994,31.443678199999994,31.477014800000006,31.744215999999994,31.928974600000004,left,-20.0,0,0,0.47979910000000814,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
25,1,20.0,31.943225400000017,,31.929338,31.943225400000017,32.475333000000006,32.475333000000006,32.475333000000006,32.80843110000001,33.15550000000002,left,-20.0,0,0,0.6537167999999838,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
26,1,20.0,33.17429390000001,,33.15590940000001,33.17429390000001,33.673231000000015,33.673231000000015,33.706849800000015,34.00619750000001,34.08866130000001,left,-20.0,0,0,0.39787419999998974,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
27,1,20.0,34.10605850000002,,34.089171600000014,34.10605850000002,34.60544970000001,34.60544970000001,34.639000100000004,34.93836570000002,35.0214101,left,-20.0,0,0,0.4108204999999998,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
28,1,20.0,35.03789520000001,,35.02241190000001,35.03789520000001,35.5203516,35.5203516,35.537227099999996,35.81979850000002,36.88096229999999,right,20.0,1,1,1.3439908999999943,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
29,1,20.0,36.9015842,,36.881173700000005,36.9015842,37.384921899999995,37.384921899999995,37.40164330000002,,37.684289699999994,left,-20.0,0,0,0.28538819999999987,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
30,1,20.0,37.70053330000002,,37.684588700000006,37.70053330000002,38.23318280000001,38.23318280000001,38.23318280000001,38.58305720000001,39.61221950000001,right,20.0,1,1,1.3745642999999745,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
31,1,20.0,39.63085560000002,,39.61253790000001,39.63085560000002,40.1299942,40.1299942,40.163010299999996,,40.4114232,right,20.0,1,1,0.2728475999999773,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
32,0.5,20.0,40.429287000000016,,40.41191030000002,40.429287000000016,40.9285505,40.9285505,40.9619251,41.261315999999994,41.44248949999999,right,20.0,1,1,0.49554019999999355,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
33,0.5,19.5,41.460911400000015,,41.44292090000002,41.460911400000015,41.960485500000004,41.960485500000004,41.9934901,42.292938600000014,44.5968824,right,19.5,1,1,2.6250732000000028,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
34,0.5,19.5,44.606189700000016,,44.596993,44.606189700000016,45.10528930000001,45.10528930000001,45.10528930000001,45.40481970000002,45.49488870000002,left,-19.5,0,0,0.376801300000011,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
35,0.5,20.0,45.504760300000015,,45.495008900000016,45.504760300000015,46.0033526,46.0033526,46.0203563,46.303269,46.407713700000016,left,-20.0,0,0,0.39256310000001804,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
36,0.5,20.0,46.4197169,,46.407787600000006,46.4197169,46.919213600000006,46.919213600000006,46.935973399999995,47.21823470000001,47.2436778,right,20.0,1,1,0.31838039999999523,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
37,0.5,20.0,47.2667902,,47.243813700000004,47.2667902,47.75057820000001,47.75057820000001,47.7671838,48.05414670000002,49.8864877,right,20.0,1,1,2.129710200000005,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
38,0.5,20.0,49.896803800000015,,49.88659470000002,49.896803800000015,50.397586700000005,50.397586700000005,50.397586700000005,50.712320000000005,50.8860789,left,-20.0,0,0,0.47230889999997316,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
39,0.5,20.0,50.896041,,50.88616160000001,50.896041,51.395120100000014,51.395120100000014,51.4117574,51.69443820000001,52.538471799999996,right,20.0,1,1,1.129867499999989,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
40,0.5,20.0,52.55959900000002,,52.5387116,52.55959900000002,53.05910650000001,53.05910650000001,53.092101299999996,,53.339106500000014,left,-20.0,0,0,0.2747194999999749,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
41,0.5,20.0,53.3584424,,53.339447500000006,53.3584424,53.85783410000002,53.85783410000002,53.89119719999999,54.17497660000001,54.72427089999999,left,-20.0,0,0,0.8485971000000063,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
42,0.5,20.0,54.73971930000002,,54.724532900000014,54.73971930000002,55.24012430000002,55.24012430000002,55.24012430000002,,55.52135910000001,left,-20.0,0,0,0.27621990000000096,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
43,0.5,20.0,55.53877650000001,,55.52165690000001,55.53877650000001,56.021497900000014,56.021497900000014,56.03824460000001,56.370131000000015,56.55175170000001,left,-20.0,0,0,0.5030083000000047,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
44,0.5,20.0,56.5699003,,56.55213760000001,56.5699003,57.0694,57.0694,57.1029097,57.402011500000015,57.41718940000001,left,-20.0,0,0,0.3166928999999925,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
45,0.5,20.0,57.43515020000001,,57.41768540000001,57.43515020000001,57.93481679999999,57.93481679999999,57.96827060000001,58.267433900000015,58.2485863,right,20.0,1,1,0.288987800000001,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
46,0.5,20.0,58.267433900000015,,58.2489918,58.267433900000015,58.7666787,58.7666787,58.80044179999999,59.09918759999999,59.18086360000001,right,20.0,1,1,0.38223859999999377,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
47,0.5,20.0,59.19946900000002,,59.181236600000034,59.19946900000002,59.69936610000002,59.69936610000002,59.74858549999999,60.047815300000025,61.26277809999999,right,20.0,1,1,1.5580802000000062,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
48,0.5,19.5,61.279060800000025,,61.263366700000006,61.279060800000025,61.77837320000003,61.77837320000003,61.81196110000002,62.11125750000002,63.031009299999994,right,19.5,1,1,1.2485987000000023,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
49,0.5,19.5,63.0431011,,63.0312821,63.0431011,63.57559329999998,63.57559329999998,63.57559329999998,63.90837299999998,63.89175210000002,right,19.5,1,1,0.30521060000000944,556050,001,2024-09-06_12h20.04.524,adaptive_staircase,2024.1.5,None,2024-09-06 12h20.12.761293 +0530,
