reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,3,0,21,2,72.84679510002024,,72.82408910000231,72.84679510002024,73.83432909997646,73.83432909997646,73.85088619997259,82.87325379997492,t,9.034324700012803,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,3,1,22,0,82.89659899997059,,82.875439299969,82.89659899997059,83.88477160001639,83.88477160001639,83.90135149995331,86.3836297999369,l,2.489945799927227,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,3,2,23,5,86.40735779993702,,86.38586399995256,86.40735779993702,87.39580399997067,87.39580399997067,87.41232829994988,88.93005710002035,t,1.5285436999984086,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,3,3,24,1,88.95591849996708,,88.93223759997636,88.95591849996708,89.94187229999807,89.94187229999807,89.95822439994663,91.1094868000364,l,1.1572093999711797,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,3,4,25,6,91.13341689994559,,91.11210689996369,91.13341689994559,92.12141649995465,92.12141649995465,92.13817129994277,93.33918150002137,t,1.2099422999890521,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,3,5,26,3,93.36292210000101,,93.34155789995566,93.36292210000101,94.35120349994395,94.35120349994395,94.36796890001278,100.27835789998062,t,5.920289300032891,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,3,6,27,4,100.30202289996669,,100.28085149999242,100.30202289996669,101.29001739993691,101.29001739993691,101.30679489998147,103.82216450001579,t,2.5156600000336766,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,4,0,28,1,103.84669319994282,,103.82428319996689,103.84669319994282,104.83440179994795,104.83440179994795,104.85104560002219,106.95085769996513,l,2.1081891000503674,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,4,1,29,3,106.97437539999373,,106.95302739995532,106.97437539999373,107.96273269993253,107.96273269993253,107.97933460003696,111.2770162000088,t,3.304536600015126,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,4,2,30,0,111.30344739998691,,111.27923989994451,111.30344739998691,112.2890678999247,112.2890678999247,112.3056065000128,113.77315809996799,l,1.472316899918951,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
