reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,2,6,20,6,30.29156179993879,,30.27446039998904,30.29156179993879,31.28579550003633,31.28579550003633,31.302343099960126,31.670971199986525,t,0.36788359994534403,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,3,0,21,6,31.684935600031167,,31.67314319999423,31.684935600031167,32.68339160003234,32.68339160003234,32.7000124999322,32.97080380003899,l,0.28380430000834167,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,3,1,22,0,32.994672199944034,,32.97289700002875,32.994672199944034,33.98143509996589,33.98143509996589,33.99797210004181,34.400055399979465,l,0.40055790008045733,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,3,2,23,4,34.42332850000821,,34.402152099995874,34.42332850000821,35.412549200002104,35.412549200002104,35.42907750001177,35.4986404000083,t,0.07625949999783188,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,3,3,24,1,35.52544530003797,,35.50089449994266,35.52544530003797,36.510786399943754,36.510786399943754,36.52741280000191,36.92950109997764,l,0.4110839000204578,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,3,4,25,5,36.953206600039266,,36.93161029997282,36.953206600039266,37.941596399992704,37.941596399992704,37.958352499990724,38.39399569993839,t,0.43889500002842396,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,3,5,26,3,38.41681930003688,,38.39623409998603,38.41681930003688,39.40615339996293,39.40615339996293,39.42273370001931,39.85619710001629,t,0.443489299970679,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,3,6,27,2,39.87153150001541,,39.856947600026615,39.87153150001541,40.87039579998236,40.87039579998236,40.886862399987876,41.22271709993947,l,0.33978079992812127,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,4,0,28,6,41.24616660003085,,41.225535099976696,41.24616660003085,42.23489049996715,42.23489049996715,42.25148039998021,42.60427539993543,l,0.36390890006441623,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,4,1,29,2,42.62982010003179,,42.606489500030875,42.62982010003179,43.615996600012295,43.615996600012295,43.6325974999927,44.15119899995625,t,0.5258130000438541,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,4,2,30,3,44.17463969998062,,44.15344489994459,44.17463969998062,45.16344909998588,45.16344909998588,45.18002979992889,46.38154939992819,l,1.2119684000499547,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,4,3,31,5,46.40572129993234,,46.38370170001872,46.40572129993234,47.39329469995573,47.39329469995573,47.40992100001313,47.69552800001111,t,0.2870520999422297,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,4,4,32,4,47.71862860000692,,47.69766589999199,47.71862860000692,48.70775349996984,48.70775349996984,48.724492399953306,49.092281999997795,l,0.3680264001013711,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,4,5,33,0,49.115828400012106,,49.09451009996701,49.115828400012106,50.10552009998355,50.10552009998355,50.121987399994396,50.20766449999064,t,0.0898542000213638,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,4,6,34,1,50.228695799945854,,50.209583299933,50.228695799945854,51.22038790001534,51.22038790001534,51.23715679999441,51.273151500034146,l,0.0363839000929147,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,5,0,35,3,51.29566339997109,,51.2753389000427,51.29566339997109,52.285398000036366,52.285398000036366,52.30197110003792,52.75416150002275,t,0.45412179990671575,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,5,1,36,6,52.77782349998597,,52.75624379992951,52.77782349998597,53.76645869994536,53.76645869994536,53.78299730003346,54.33605129993521,l,0.5618220999604091,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,5,2,37,2,54.36182160000317,,54.33908569999039,54.36182160000317,55.347094399970956,55.347094399970956,55.36371519998647,55.96597829996608,t,0.6023962000617757,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,5,3,38,1,55.98787379998248,,55.96802979998756,55.98787379998248,56.97777480003424,56.97777480003424,56.99433409993071,57.39661089994479,l,0.4042462999932468,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,5,4,39,0,57.41816480003763,,57.398791900021024,57.41816480003763,58.40891070000362,58.40891070000362,58.425441800034605,58.82779829995707,t,0.40102879994083196,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,5,5,40,5,58.851180300000124,,58.83038099994883,58.851180300000124,59.839962400030345,59.839962400030345,59.85644300002605,59.95917369995732,l,None,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,5,6,41,4,59.98120709997602,,59.961603999952786,59.98120709997602,60.971320700016804,60.971320700016804,60.98788189992774,61.00757659994997,t,0.01988200005143881,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,6,0,42,0,61.03147549997084,,61.00971519993618,61.03147549997084,62.01967359997798,62.01967359997798,62.03627869999036,62.23902269999962,l,0.20731620001606643,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,6,1,43,3,62.262680399930105,,62.24166649999097,62.262680399930105,63.251112399972044,63.251112399972044,63.26772909995634,64.56825060001574,t,1.3094225000822917,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,6,2,44,2,64.59096760000102,,64.57044499996118,64.59096760000102,65.58070679998491,65.58070679998491,65.59733909997158,66.23267139995005,t,0.6443583000218496,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,6,3,45,1,66.25716329994611,,66.23570389999077,66.25716329994611,67.24451430002227,67.24451430002227,67.26136110001244,68.04593819996808,t,0.7836129000643268,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,6,4,46,6,68.06996949994937,,68.04806429997552,68.06996949994937,69.05837919993792,69.05837919993792,69.07510699995328,69.56079449993558,l,0.48797610006295145,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,6,5,47,5,69.59278369997628,,69.56425379996654,69.59278369997628,70.57269229996018,70.57269229996018,70.60581420001108,71.07480429997668,t,0.49471150001045316,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,6,6,48,4,71.09947679995093,,71.07693420001306,71.09947679995093,72.08680589997675,72.08680589997675,72.10340549994726,72.68876129994169,l,0.591418799944222,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,7,0,49,4,72.70232799998485,,72.6908095999388,72.70232799998485,73.70084619999398,73.70084619999398,73.71754029998556,74.07142960000783,l,0.3654779000207782,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,7,1,50,2,74.09567429998424,,74.07336040004157,74.09567429998424,75.08204859995749,75.08204859995749,75.09864169999491,75.41781409992836,l,0.3284296999918297,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,7,2,51,3,75.44150780001655,,75.41996880003717,75.44150780001655,76.42983509995975,76.42983509995975,76.44660319993272,76.7824201999465,t,0.3375801000511274,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,7,3,52,5,76.80720709997695,,76.78455770004075,76.80720709997695,77.79432210000232,77.79432210000232,77.81101019994821,78.19676099997014,t,0.3979513000231236,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,7,4,53,1,78.22044890001416,,78.19890720001422,78.22044890001416,79.20877869997639,79.20877869997639,79.22538069996517,79.61071509995963,t,0.38400419999379665,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,7,5,54,6,79.63580169994384,,79.61477009998634,79.63580169994384,80.62279169994872,80.62279169994872,80.63949600001797,81.04085510002915,t,0.4003662000177428,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,7,6,55,0,81.05897959996946,,81.0422662999481,81.05897959996946,82.05381599999964,82.05381599999964,82.07041929999832,82.43817300000228,t,0.3826103999745101,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,8,0,56,2,82.4529355999548,,82.43948930001352,82.4529355999548,83.45198869996238,83.45198869996238,83.46870530000888,83.78623199998401,t,0.3277621000306681,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,8,1,57,1,83.80107809999026,,83.78754409996327,83.80107809999026,84.79978709993884,84.79978709993884,84.8163584000431,85.31899199995678,l,0.5045512999640778,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,8,2,58,3,85.35341560002416,,85.32210119999945,85.35341560002416,86.3305044999579,86.3305044999579,86.3639564999612,86.73327710002195,l,0.39913279993925244,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,8,3,59,5,86.75598000001628,,86.73537639994174,86.75598000001628,87.74495279998519,87.74495279998519,87.76154390000738,88.36356900003739,t,0.6035397999221459,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,8,4,60,4,88.39284300000872,,88.36607859993819,88.39284300000872,89.37578440003563,89.37578440003563,89.39232819993049,89.74535330000799,l,0.3517326000146568,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,8,5,61,0,89.7688476999756,,89.74803689995315,89.7688476999756,90.75673220003955,90.75673220003955,90.77339650003705,91.99121100001503,t,1.223604500060901,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,8,6,62,6,92.01458680001087,,91.99330239999108,92.01458680001087,93.00310949992854,93.00310949992854,93.01997090002988,93.55532429995947,l,0.5365420000161976,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,9,0,63,0,93.5789087000303,,93.55731449997984,93.5789087000303,94.56741120002698,94.56741120002698,94.5839047000045,95.4690508999629,l,0.8964080999139696,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,9,1,64,3,95.49280979996547,,95.47118600003887,95.49280979996547,96.48094010003842,96.48094010003842,96.49762469995767,96.76739369996358,t,0.28154949995223433,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,9,2,65,6,96.79040159995202,,96.7694535999326,96.79040159995202,97.77847369993106,97.77847369993106,97.79540119995363,98.03008449997287,l,0.23537480004597455,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,9,3,66,2,98.04478110000491,,98.03134310001042,98.04478110000491,99.04338799999095,99.04338799999095,99.06020479998551,99.52891739993356,t,0.4674389000283554,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,9,4,67,5,99.55199109995738,,99.53236930002458,99.55199109995738,100.54097910004202,100.54097910004202,100.55778939998709,101.19416549999733,t,0.6483975000446662,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,9,5,68,4,101.21890600002371,,101.19673490000423,101.21890600002371,102.2046819999814,102.2046819999814,102.22133199998643,103.1231245000381,t,0.9090232000453398,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,9,6,69,1,103.14633919997141,,103.12514419993386,103.14633919997141,104.13524540001526,104.13524540001526,104.15202649997082,104.97017879993655,l,0.8233616000507027,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,10,0,70,5,104.99592759995721,,104.97227739996742,104.99592759995721,105.98238559998572,105.98238559998572,105.99916060001124,106.1184479999356,t,0.1305296999635175,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,10,1,71,6,106.1413806999335,,106.12054309993982,106.1413806999335,107.13072220003232,107.13072220003232,107.14710820000619,107.6842676999513,t,0.5494857999728993,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,10,2,72,2,107.70794689992908,,107.68641209998168,107.70794689992908,108.69477619999088,108.69477619999088,108.71138660004362,109.17976480000652,l,0.48019619996193796,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,10,3,73,1,109.19540570001118,,109.18107189994771,109.19540570001118,110.19225039996672,110.19225039996672,110.2088099999819,110.66128230001777,t,0.4593883000779897,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,10,4,74,4,110.68600440002047,,110.66347779997159,110.68600440002047,111.67297129996587,111.67297129996587,111.68948800000362,120.77827090001665,t,9.093939200043678,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,10,5,75,3,120.80313799995929,,120.78031619999092,120.80313799995929,121.79009719996247,121.79009719996247,121.80685409996659,122.05918969993945,l,0.25433250004425645,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,10,6,76,0,122.0826896999497,,122.06131329992786,122.0826896999497,123.07151939999312,123.07151939999312,123.08814789995085,123.5556765999645,t,0.479784999974072,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,11,0,77,2,123.5709002999356,,123.55697379994672,123.5709002999356,124.56906789995264,124.56906789995264,124.58576950000133,125.02139539993368,t,0.441736500011757,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,11,1,78,6,125.04630229994655,,125.02353050000966,125.04630229994655,126.03336969995871,126.03336969995871,126.0501752999844,126.78504340001382,l,0.7443882999941707,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,11,2,79,4,126.81074899993837,,126.78719119995367,126.81074899993837,127.79726949997712,127.79726949997712,127.81393790000584,128.5830262999516,t,0.7820294999983162,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,11,3,80,0,128.60696949996054,,128.5852114999434,128.60696949996054,129.5944856000133,129.5944856000133,129.61119299998973,129.83038579998538,l,0.2255959000904113,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,11,4,81,1,129.85329250001814,,129.83246519998647,129.85329250001814,130.8422956999857,130.8422956999857,130.85900769999716,131.51280789996963,l,0.6666077999398112,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,11,5,82,3,131.53761580004357,,131.51497180003207,131.53761580004357,132.52265359996818,132.52265359996818,132.53929240000434,133.09228849993087,t,0.5641977000050247,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,11,6,83,5,133.1172519000247,,133.0948359000031,133.1172519000247,134.10380429995712,134.10380429995712,134.12039459997322,134.8392725000158,t,0.7239216000307351,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
40,55,62,12,0,84,3,134.865268799942,,134.84134909999557,134.865268799942,135.85109220002778,135.85109220002778,135.8677483999636,136.58634959999472,l,0.7308388000819832,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
15,35,13,12,1,85,1,136.61294349993113,,136.5885232000146,136.61294349993113,137.59823240002152,137.59823240002152,137.61494260001928,138.25012770004105,t,0.6410606000572443,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
11,30,7,12,2,86,0,138.27616380003747,,138.25230539997574,138.27616380003747,139.2620378000429,139.2620378000429,139.27874849992804,139.86458059994038,t,0.5961640999885276,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,12,3,87,2,139.889177700039,,139.8665750999935,139.889177700039,140.87567440001294,140.87567440001294,140.89237200003117,141.01038120000158,l,0.12219060002826154,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,12,4,88,5,141.02553230000194,,141.01121949998196,141.02553230000194,142.02418359997682,142.02418359997682,142.04088720004074,142.59295970003586,l,0.5553878000937402,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
78,80,162,12,5,89,6,142.61618090001866,,142.5949651999399,142.61618090001866,143.61346939997748,143.61346939997748,143.62728749995586,143.9726079000393,l,0.3500660000136122,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,12,6,90,4,143.98761770001147,,143.973746499978,143.98761770001147,144.98624130000826,144.98624130000826,145.00289270002395,145.62144409993198,l,0.6270319999894127,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
67,75,119,13,0,91,5,145.64532459992915,,145.6240536000114,145.64532459992915,146.6337252999656,146.6337252999656,146.65039610001259,147.08632060000673,l,0.44812249997630715,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
49,60,89,13,1,92,4,147.1099053999642,,147.0883148999419,147.1099053999642,148.09799659997225,148.09799659997225,148.11460239998996,148.66697349993046,l,0.5531138000078499,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
27,50,21,13,2,93,2,148.69073799997568,,148.6690434999764,148.69073799997568,149.67887529998552,149.67887529998552,149.69544619997032,150.24805789999664,t,0.565004299976863,None,04,001,2024-11-19_15h12.23.535,7.0 Delay Discounting,2024.1.5,None,2024-11-19 15h12.36.417834 +0530,
