reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,2,5,19,3,35.27258009999059,,35.25904229993466,35.27258009999059,36.271284500020556,36.271284500020556,36.28791179996915,36.5572079999838,l,0.27690749999601394,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,2,6,20,6,36.58350239996798,,36.55939249997027,36.58350239996798,37.56927590002306,37.56927590002306,37.58594329992775,37.955276699969545,t,0.3805346000008285,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,3,0,21,6,37.96842629997991,,37.957349599921145,37.96842629997991,38.96704249992035,38.96704249992035,38.98361989995465,39.41925029992126,l,0.4467913000844419,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,3,1,22,3,39.44363150000572,,39.421379199950024,39.44363150000572,40.43137569993269,40.43137569993269,40.44803929992486,40.85031519993208,t,0.40937320003286004,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,3,2,23,4,40.87400139996316,,40.85243640001863,40.87400139996316,41.862362399930134,41.862362399930134,41.879084300016984,42.131755299982615,t,0.25898320006672293,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,3,3,24,2,42.1588810000103,,42.134049399988726,42.1588810000103,43.14362759992946,43.14362759992946,43.16037249995861,43.34638190001715,t,0.1868234999710694,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,3,4,25,0,43.36992879991885,,43.34855280001648,43.36992879991885,44.35844470001757,44.35844470001757,44.3750700999517,44.744768299977295,t,0.3804474000353366,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,3,5,26,1,44.77145879995078,,44.747579199960455,44.77145879995078,45.756039100000635,45.756039100000635,45.77277329994831,46.15838739997707,t,0.3943675000919029,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,3,6,27,5,46.18276260001585,,46.160539599950425,46.18276260001585,47.17041719995905,47.17041719995905,47.18717829999514,47.323339299997315,l,0.14626579999458045,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,4,0,28,5,47.33675509993918,,47.32549989991821,47.33675509993918,48.33499100001063,48.33499100001063,48.35163529997226,48.63638399995398,l,0.2872609000187367,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,4,1,29,0,48.65213509998284,,48.6377076000208,48.65213509998284,49.64960369991604,49.64960369991604,49.66624209994916,49.85180930001661,l,0.19971600000280887,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,4,2,30,4,49.86621130001731,,49.85309160000179,49.86621130001731,50.864266799995676,50.864266799995676,50.88098579994403,52.3310208999319,l,1.4635590999387205,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,4,3,31,2,52.346103099989705,,52.33237109996844,52.346103099989705,53.34381019999273,53.34381019999273,53.36066110001411,53.679477000026964,t,0.3245514000300318,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,4,4,32,6,53.70238409994636,,53.681557299918495,53.70238409994636,54.69179870001972,54.69179870001972,54.708459399989806,55.12753639998846,t,0.42074079997837543,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,4,5,33,1,55.15014919999521,,55.12962110002991,55.15014919999521,56.139499499928206,56.139499499928206,56.15611959993839,56.45872070000041,t,0.30696329998318106,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,4,6,34,3,56.48262119991705,,56.460836999933235,56.48262119991705,57.47068529995158,57.47068529995158,57.48721639998257,57.75631969992537,t,0.2778597000287846,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,5,0,35,1,57.7807133999886,,57.75854920002166,57.7807133999886,58.768460499937646,58.768460499937646,58.78531139995903,58.92117149999831,l,0.14191250002477318,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,5,1,36,6,58.944234299939126,,58.92329339997377,58.944234299939126,59.93338059994858,59.93338059994858,59.95001399994362,60.31880459992681,t,0.36772610002662987,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,5,2,37,4,60.34304569999222,,60.321462300023995,60.34304569999222,61.33105679997243,61.33105679997243,61.347581499954686,61.73296809999738,t,0.38440179999452084,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,5,3,38,3,61.761761399917305,,61.73511180002242,61.761761399917305,62.74538759991992,62.74538759991992,62.76218910003081,63.264268899918534,l,0.5137921000132337,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,5,4,39,5,63.28837620001286,,63.26646259997506,63.28837620001286,64.2764182999963,64.2764182999963,64.29293080000207,64.87832010001875,l,0.5862203999422491,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,5,5,40,0,64.9010306999553,,64.88040479994379,64.9010306999553,65.89041069999803,65.89041069999803,65.90703799994662,66.5256187999621,l,0.625970899942331,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,5,6,41,2,66.55015749996528,,66.5278236999875,66.55015749996528,67.5377487000078,67.5377487000078,67.55445629998576,67.9566684999736,l,0.4025544000323862,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,6,0,42,5,67.9796209000051,,67.95901969994884,67.9796209000051,68.9686063999543,68.9686063999543,68.985095800017,69.7218484999612,l,0.7496313001029193,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,6,1,43,1,69.7475940999575,,69.72410549991764,69.7475940999575,70.73269550001714,70.73269550001714,70.74925879994407,71.1852117999224,t,0.44712889997754246,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,6,2,44,6,71.20959629991557,,71.18741619994398,71.20959629991557,72.19683359994087,72.19683359994087,72.2136443000054,72.61643659998663,t,0.4155731999780983,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,6,3,45,2,72.64216029993258,,72.6184712999966,72.64216029993258,73.62801190000027,73.62801190000027,73.64460689993575,74.04711369995493,t,0.41459439997561276,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,6,4,46,3,74.07113599998411,,74.04948209994473,74.07113599998411,75.05903150001541,75.05903150001541,75.07564419996925,75.47839720000047,l,0.4097471999702975,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,6,5,47,0,75.50449790002313,,75.48159169999417,75.50449790002313,76.49010840000119,76.49010840000119,76.50658039993141,76.94224360003136,l,0.44281250005587935,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,6,6,48,4,76.96536969998851,,76.94437559996732,76.96536969998851,77.95434880000539,77.95434880000539,77.97095430002082,78.39003649994265,t,0.43092640000395477,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,7,0,49,0,78.41631539992522,,78.3921251000138,78.41631539992522,79.4020496000303,79.4020496000303,79.41869929991663,79.83804139995482,l,0.4214509000303224,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,7,1,50,3,79.8607235000236,,79.84008059999906,79.8607235000236,80.84978819999378,80.84978819999378,80.86640019994229,81.13569309993181,t,0.27608280000276864,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,7,2,51,2,81.1671090000309,,81.13906419998966,81.1671090000309,82.14767390000634,82.14767390000634,82.18088939995505,82.41676629998256,l,0.2618825000245124,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,7,3,52,1,82.44246099994052,,82.41882539994549,82.44246099994052,83.42894479993265,83.42894479993265,83.4455869999947,84.44777949992567,l,1.0152834999607876,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,7,4,53,6,84.47097729996312,,84.44983399997,84.47097729996312,85.45897779997904,85.45897779997904,85.47566739993636,86.04423769994173,l,0.570882499916479,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,7,5,54,5,86.06744609994348,,86.04650219995528,86.06744609994348,87.05637040000875,87.05637040000875,87.07307919999585,87.97469599999022,l,0.9077007001033053,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,7,6,55,4,87.99805870000273,,87.97681149991695,87.99805870000273,88.98660049994942,88.98660049994942,89.00327669992112,89.69210679992102,l,0.696096200030297,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,8,0,56,1,89.71799209993333,,89.69414629996754,89.71799209993333,90.70062779996078,90.70062779996078,90.71717179997358,91.25249410001561,l,0.5440247999504209,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,8,1,57,2,91.27544579992536,,91.25462829996832,91.27544579992536,92.26473579998128,92.26473579998128,92.28134580003098,93.93300059996545,t,1.6647227999055758,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,8,2,58,5,93.95610539999325,,93.93514720001258,93.95610539999325,94.94383729994297,94.94383729994297,94.96037159999833,95.24645139998756,l,0.28604639996774495,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,8,3,59,4,95.26972590002697,,95.24866039992776,95.26972590002697,96.25834039994515,96.25834039994515,96.27488589996938,96.8267231999198,l,0.5514608999947086,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,8,4,60,0,96.85271240002476,,96.82881340000313,96.85271240002476,97.83913690003101,97.83913690003101,97.8557139999466,98.14145090000238,t,0.2956181999761611,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,8,5,61,6,98.16585230000783,,98.14371799991932,98.16585230000783,99.15364259993657,99.15364259993657,99.17013500002213,99.77223320002668,t,0.6139898999826983,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,8,6,62,3,99.79620270000305,,99.77436909999233,99.79620270000305,100.78416689997539,100.78416689997539,100.80088639992755,101.06988289998844,t,0.27045029995497316,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,9,0,63,6,101.0946782999672,,101.07206059992313,101.0946782999672,102.08225229999516,102.08225229999516,102.09895060001872,102.50125359999947,l,0.4046741999918595,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,9,1,64,0,102.52391939994413,,102.50338859995827,102.52391939994413,103.51332529995125,103.51332529995125,103.52974839997478,103.83227170002647,t,0.30887589999474585,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,9,2,65,5,103.85677549999673,,103.83441839995794,103.85677549999673,104.84445340000093,104.84445340000093,104.86114579997957,105.430345700006,t,0.5810274999821559,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,9,3,66,4,105.45588090003002,,105.43345999997109,105.45588090003002,106.44186809996609,106.44186809996609,106.4585302999476,106.56154419993982,l,0.11236779997125268,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,9,4,67,1,106.58579419995658,,106.56374070001766,106.58579419995658,107.5734964000294,107.5734964000294,107.59018549998291,107.95735709997825,t,0.377514100051485,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,9,5,68,2,107.97225490002893,,107.95875729992986,107.97225490002893,108.97104319999926,108.97104319999926,108.98782529996242,109.37350599991623,t,0.3917356999590993,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,9,6,69,3,109.3980956999585,,109.37636999995448,109.3980956999585,110.38545930001419,110.38545930001419,110.40211909997743,111.37117229995783,t,0.9812128999037668,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,10,0,70,3,111.38380309997592,,111.37342429999262,111.38380309997592,112.38231080002151,112.38231080002151,112.39895800000522,112.76789519994054,l,0.3757433999562636,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,10,1,71,5,112.79683469992597,,112.77017609996255,112.79683469992597,113.7801728999475,113.7801728999475,113.79665019991808,114.16609830001835,l,0.3764888000441715,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,10,2,72,2,114.19288839993533,,114.16821759997401,114.19288839993533,115.17776480002794,115.17776480002794,115.19456550001632,115.54690049996134,l,0.3589684999315068,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,10,3,73,1,115.5699287999887,,115.54903310001828,115.5699287999887,116.55892959993798,116.55892959993798,116.57573299994692,116.84452899999451,l,0.2763054999522865,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,10,4,74,6,116.86746219999623,,116.84681599994656,116.86746219999623,117.85697760002222,117.85697760002222,117.8734135000268,118.39236950001214,l,0.5257994000567123,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,10,5,75,4,118.4165719000157,,118.39454409992322,118.4165719000157,119.40440439991653,119.40440439991653,119.42094739992172,119.95639059995301,t,0.5450882000150159,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,10,6,76,0,119.98006839992013,,119.95903209992684,119.98006839992013,120.96851629996672,120.96851629996672,120.98510839999653,121.37085269996896,t,0.39036249998025596,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,11,0,77,3,121.39664819999598,,121.37297599995509,121.39664819999598,122.38290680001955,122.38290680001955,122.39967389998492,122.71859820000827,l,0.32694569998420775,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,11,1,78,6,122.74158959998749,,122.72074010001961,122.74158959998749,123.73085389996413,123.73085389996413,123.74749410001095,124.03324789996259,t,0.28536909993272275,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,11,2,79,0,124.05796499992721,,124.03543339995667,124.05796499992721,125.04551690001972,125.04551690001972,125.0620629999321,126.03006799996365,l,0.9662519000703469,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,11,3,80,2,126.05319569993299,,126.03225549997296,126.05319569993299,127.04205429996364,127.04205429996364,127.05877799994778,127.46131449996028,t,0.41098499996587634,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,11,4,81,5,127.48543310002424,,127.46349999995437,127.48543310002424,128.47319349995814,128.47319349995814,128.48969760001637,128.75877059996128,l,0.27204479998908937,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,11,5,82,1,128.78315089992248,,128.7609981999267,128.78315089992248,129.77114189998247,129.77114189998247,129.78776670002844,130.0400718000019,l,0.2569658999564126,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,11,6,83,4,130.06348250003066,,130.04219870001543,130.06348250003066,131.05235879996326,131.05235879996326,131.06907299999148,131.27166889992077,l,0.21431970002595335,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
49,60,89,12,0,84,4,131.28626510000322,,131.27401179994922,131.28626510000322,132.28362390003167,132.28362390003167,132.30039069999475,132.65268529998139,t,0.36176700005307794,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,12,1,85,0,132.67589179996867,,132.65503479994368,132.67589179996867,133.6649004999781,133.6649004999781,133.68143050000072,134.0835413999157,t,0.4015713999979198,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
67,75,119,12,2,86,5,134.10749670001678,,134.08572420000564,134.10749670001678,135.09574819996487,135.09574819996487,135.1125000999309,135.56468429998495,t,0.4539317999733612,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
15,35,13,12,3,87,1,135.58706779999193,,135.56679449998774,135.58706779999193,136.57684699993115,136.57684699993115,136.59341049997602,137.02887729997747,t,0.4414387000724673,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,12,4,88,3,137.05367649998516,,137.03137089998927,137.05367649998516,138.04114089999348,138.04114089999348,138.0578291999409,138.5265680999728,t,0.47812700003851205,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
27,50,21,12,5,89,2,138.55142169992905,,138.5286313999677,138.55142169992905,139.53866730001755,139.53866730001755,139.55541259993333,139.6414272999391,l,0.08923020004294813,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,12,6,90,6,139.67108240001835,,139.6435000000056,139.67108240001835,140.65357640001457,140.65357640001457,140.67011659999844,140.739694399992,l,0.07108100003097206,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
78,80,162,13,0,91,6,140.75349749997258,,140.74183059995994,140.75349749997258,141.7518612999702,141.7518612999702,141.768557399977,142.80308789992705,t,1.035891699953936,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
40,55,62,13,1,92,3,142.82669659995008,,142.80527210002765,142.82669659995008,143.81519290001597,143.81519290001597,143.83173560001887,144.23407829995267,l,0.40855480008758605,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
11,30,7,13,2,93,0,144.258811699925,,144.23638799996115,144.258811699925,145.2462781999493,145.2462781999493,145.26280499994755,145.93108839995693,l,0.6670418999856338,None,02,001,2024-11-19_14h59.13.881,7.0 Delay Discounting,2024.1.5,None,2024-11-19 14h59.28.223499 +0530,
