delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,94,10,7,space,0.4505324000492692,None,450,1,[1.9210829999647103],[1.9210904999636114],7,10,94,5,421.95095389999915,,421.938203800004,421.95095389999915,422.950736400031,422.950736400031,422.950736400031,423.40519530000165,space,0.4505324000492692,None,423.40606200002367,424.1174111666662,424.43331340001896,424.4169200999895,424.41737199999625,424.43331340001896,424.43331340001896,424.43331340001896,426.35508930002106,450,1,[1.9210829999647103],[1.9210904999636114],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,95,11,7,space,0.30068519996711984,None,600,1,[2.337420600000769],[2.3374302000156604],7,11,95,3,426.36763809999684,,426.35533120000036,426.36763809999684,427.3677893000422,427.3677893000422,427.3677893000422,427.67255529999966,space,0.30068519996711984,None,427.67320469999686,427.78412936668997,428.09979860001476,428.0861699000234,428.08658619999187,428.09979860001476,428.09979860001476,428.09979860001476,430.4379487000406,600,1,[2.337420600000769],[2.3374302000156604],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,96,0,8,space,0.35042620002059266,None,500,1,[2.2862590000149794],[2.2862667000154033],8,0,96,4,430.45090910000727,,430.43824600003427,430.45090910000727,431.45061749999877,431.45061749999877,431.45061749999877,431.80499860004056,space,0.35042620002059266,None,431.8057230000268,432.2178317667024,432.5509376000264,432.52367700001923,432.5241958000115,432.5509376000264,432.5509376000264,432.5509376000264,434.83794100000523,500,1,[2.2862590000149794],[2.2862667000154033],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,97,1,8,space,0.37499129999196157,None,500,1,[4.138433699961752],[4.138441399962176],8,1,97,6,434.85123790003126,,434.83819189999485,434.85123790003126,435.851062700036,435.851062700036,435.851062700036,436.2379515999928,space,0.37499129999196157,None,436.23879239999224,436.3507668667046,436.6667443999904,436.6517267000163,436.652140900027,436.6667443999904,436.6667443999904,436.6667443999904,440.8058871999965,500,1,[4.138433699961752],[4.138441399962176],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,98,2,8,space,0.23916320002172142,None,670,1,[1.6872845000470988],[1.6872938000014983],8,2,98,2,440.8171064000344,,440.8061907000374,440.8171064000344,441.81733940000413,441.81733940000413,441.81733940000413,442.0721091000014,space,0.23916320002172142,None,442.07300620002206,442.7841693667035,443.1000316000427,443.08398009999655,443.0844087000005,443.1000316000427,443.1000316000427,443.1000316000427,444.7880177000188,670,1,[1.6872845000470988],[1.6872938000014983],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,99,3,8,space,0.42644160002237186,None,670,1,[2.038016200007405],[2.038023700006306],8,3,99,8,444.8006703000283,,444.7883270000457,444.8006703000283,445.8007241000305,445.8007241000305,445.8007241000305,446.23869220004417,space,0.42644160002237186,None,446.23936180002056,446.95095926669114,447.2837208000128,447.2549832999939,447.2554299000185,447.2837208000128,447.2837208000128,447.2837208000128,449.3224239000119,670,1,[2.038016200007405],[2.038023700006306],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,100,4,8,space,0.30922420002752915,None,560,1,[2.60692619998008],[2.6069354999926873],8,4,100,10,449.3344584000297,,449.32274850003887,449.3344584000297,450.3341976000229,450.3341976000229,450.3341976000229,450.65492310002446,space,0.30922420002752915,None,450.6557877000305,451.06730406667725,451.4008967000409,451.37233450001804,451.37285810004687,451.4008967000409,451.4008967000409,451.4008967000409,454.00849949999247,560,1,[2.60692619998008],[2.6069354999926873],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,101,5,8,space,0.2897481999825686,None,200,1,[1.9046830000006594],[1.9046904999995604],8,5,101,0,454.01752440002747,,454.0087638000259,454.01752440002747,455.017716500035,455.017716500035,455.017716500035,455.32207300001755,space,0.2897481999825686,None,455.3229241000372,455.43389826669977,455.74940170004265,455.73515080002835,455.7357625000295,455.74940170004265,455.74940170004265,455.74940170004265,457.65484090003883,200,1,[1.9046830000006594],[1.9046904999995604],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,102,6,8,space,0.28729559999192134,None,200,1,[1.5367112000240013],[1.5367188000236638],8,6,102,5,457.6676984000369,,457.655150400009,457.6676984000369,458.66719270002795,458.66719270002795,458.66719270002795,458.97116590000223,space,0.28729559999192134,None,458.971855700016,459.68413016666113,460.01738450000994,459.99123939999845,459.99176510004327,460.01738450000994,460.01738450000994,460.01738450000994,461.55482940003276,200,1,[1.5367112000240013],[1.5367188000236638],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,103,7,8,space,0.35275479999836534,None,450,1,[2.269799499947112],[2.2698128999909386],8,7,103,1,461.5671411000076,,461.55513290001545,461.5671411000076,462.56725290004397,462.56725290004397,462.56725290004397,462.921533500019,space,0.35275479999836534,None,462.9223601000267,463.3341144666813,463.6675659000175,463.6392781000468,463.63980880001327,463.6675659000175,463.6675659000175,463.6675659000175,465.93809780001175,450,1,[2.269799499947112],[2.2698128999909386],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,104,8,8,space,0.376994599995669,None,500,1,[2.8362175000365824],[2.836224900034722],8,8,104,11,465.9505046000122,,465.9383548999904,465.9505046000122,466.95039300003555,466.95039300003555,466.95039300003555,467.3374252000358,space,0.376994599995669,None,467.33809229999315,468.0506602666612,468.38417410000693,468.35421540000243,468.35487949999515,468.38417410000693,468.38417410000693,468.38417410000693,471.22103800001787,500,1,[2.8362175000365824],[2.836224900034722],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,105,9,8,space,0.6564624999882653,None,600,1,[1.468798300018534],[1.468805800017435],8,9,105,7,471.23450840002624,,471.221362100041,471.23450840002624,472.23411820002366,472.23411820002366,472.23411820002366,472.9047896999982,space,0.6564624999882653,None,472.90564450004604,473.31687356665884,473.6513186999946,473.6237118000281,473.6242142000119,473.6513186999946,473.6513186999946,473.6513186999946,475.12079250003444,600,1,[1.468798300018534],[1.468805800017435],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,106,10,8,space,0.27645549998851493,None,600,1,[1.9715870000072755],[1.9715976000297815],8,10,106,9,475.1333913000417,,475.12112670001807,475.1333913000417,476.1339729000465,476.1339729000465,476.1339729000465,476.4218395000207,space,0.27645549998851493,None,476.4226898000343,476.5340562666572,476.8494294999982,476.8344108000165,476.8348245000234,476.8494294999982,476.8494294999982,476.8494294999982,478.8217569999979,600,1,[1.9715870000072755],[1.9715976000297815],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,107,11,8,space,0.31068039999809116,None,600,1,[1.838864299992565],[1.838871799991466],8,11,107,3,478.8345602999907,,478.8220857999986,478.8345602999907,479.8337434999994,479.8337434999994,479.8337434999994,480.15450190001866,space,0.31068039999809116,None,480.1551528000273,480.26781536668227,480.58254000003217,480.5679457000224,480.56837970000925,480.58254000003217,480.58254000003217,480.58254000003217,482.42216850002296,600,1,[1.838864299992565],[1.838871799991466],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,108,0,9,space,0.874952599988319,None,560,1,[1.5701440999982879],[1.5701538999564946],9,0,108,4,482.434115800017,,482.4224735000171,482.434115800017,483.43372200004524,483.43372200004524,483.43372200004524,484.32123679999495,space,0.874952599988319,None,484.32190480001736,484.733564266706,485.0673767999979,485.0373264999944,485.0377560000052,485.0673767999979,485.0673767999979,485.0673767999979,486.63828750001267,560,1,[1.5701440999982879],[1.5701538999564946],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,109,1,9,space,0.4172827000147663,None,560,1,[1.7717787000001408],[1.7717868000036106],9,1,109,1,486.64998089999426,,486.63854449999053,486.64998089999426,487.6505208000308,487.6505208000308,487.6505208000308,488.0720481000026,space,0.4172827000147663,None,488.072699500015,488.4835436666656,488.79914880002616,488.7841304000467,488.7845400000224,488.79914880002616,488.79914880002616,488.79914880002616,490.57160419999855,560,1,[1.7717787000001408],[1.7717868000036106],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,110,2,9,space,0.35520619997987524,None,560,1,[2.0204055000212975],[2.0204155000392348],9,2,110,0,490.5835539000109,,490.5718441000208,490.5835539000109,491.5836988000083,491.5836988000083,491.5836988000083,491.9544631000026,space,0.35520619997987524,None,491.95533000002615,492.06713756669,492.3827280999976,492.36591340001905,492.36636250000447,492.3827280999976,492.3827280999976,492.3827280999976,494.4038184999954,560,1,[2.0204055000212975],[2.0204155000392348],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,111,3,9,space,0.260167200001888,None,560,1,[1.687075600028038],[1.687083300028462],9,3,111,11,494.4168392000138,,494.4040676000295,494.4168392000138,495.41712150000967,495.41712150000967,495.41712150000967,495.68797050003195,space,0.260167200001888,None,495.68862610001815,496.40029726666785,496.7335303000291,496.7072251000209,496.709275500034,496.7335303000291,496.7335303000291,496.7335303000291,498.42135740001686,560,1,[1.687075600028038],[1.687083300028462],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,112,4,9,space,0.4535080000059679,None,450,1,[2.00530219997745],[2.0053123999969102],9,4,112,5,498.4337467000005,,498.42159859999083,498.4337467000005,499.43401230004383,499.43401230004383,499.43401230004383,499.9044666000409,space,0.4535080000059679,None,499.9051080000354,500.6172774666959,500.9493518000236,500.9206742999959,500.92108840000583,500.9493518000236,500.9493518000236,500.9493518000236,502.95538300002227,450,1,[2.00530219997745],[2.0053123999969102],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,113,5,9,space,0.6296190000139177,None,340,1,[2.7871723999851383],[2.7871798999840394],9,5,113,7,502.967560900026,,502.9556248000008,502.967560900026,503.9669937000144,503.9669937000144,503.9669937000144,504.6044168000226,space,0.6296190000139177,None,504.6050699999905,505.0167663666691,505.33335420000367,505.3157912000315,505.31621439999435,505.33335420000367,505.33335420000367,505.33335420000367,508.12126620003255,340,1,[2.7871723999851383],[2.7871798999840394],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,114,6,9,space,0.6374685000046156,None,670,1,[1.871732100029476],[1.8717402000329457],9,6,114,3,508.13379729998996,,508.1215704000206,508.13379729998996,509.13299870002083,509.13299870002083,509.13299870002083,509.7877681000391,space,0.6374685000046156,None,509.7888755000313,509.9000565666977,510.2157333000214,510.2009173000115,510.20133010001155,510.2157333000214,510.2157333000214,510.2157333000214,512.0882088000071,670,1,[1.871732100029476],[1.8717402000329457],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,115,7,9,space,0.36363099998561665,None,340,1,[2.854576400015503],[2.854586700035725],9,7,115,2,512.0999997000326,,512.0885261000367,512.0999997000326,513.0997502999962,513.0997502999962,513.0997502999962,513.4704316999996,space,0.36363099998561665,None,513.4713962000096,514.1833944667053,514.5153041000012,514.4890249000164,514.4894363000058,514.5153041000012,514.5153041000012,514.5153041000012,517.3706862000399,340,1,[2.854576400015503],[2.854586700035725],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,116,8,9,space,0.26954180002212524,None,200,1,[1.8214322999701835],[1.8214397999690846],9,8,116,9,517.3834147000453,,517.3711258000112,517.3834147000453,518.3832316999906,518.3832316999906,518.3832316999906,518.654136200028,space,0.26954180002212524,None,518.6548420999898,518.766392166672,519.0821216999902,519.0653124999953,519.06589540001,519.0821216999902,519.0821216999902,519.0821216999902,520.9042958000209,200,1,[1.8214322999701835],[1.8214397999690846],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,117,9,9,space,0.349206899991259,None,340,1,[1.9029897999716923],[1.9029995999881066],9,9,117,8,520.9172487999895,,520.9045414000284,520.9172487999895,521.9166043000296,521.9166043000296,521.9166043000296,522.2707605000469,space,0.349206899991259,None,522.2714300000225,522.983245466665,523.3174286000431,523.2892048000358,523.2896336000413,523.3174286000431,523.3174286000431,523.3174286000431,525.2211683000205,340,1,[1.9029897999716923],[1.9029995999881066],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,118,10,9,space,0.2670475999475457,None,560,1,[1.722023700014688],[1.722033299971372],9,10,118,10,525.2333292000112,,525.2214134000242,525.2333292000112,526.2328785000136,526.2328785000136,526.2328785000136,526.5044080000371,space,0.2670475999475457,None,526.5052840000135,526.91644236667,527.2321162000299,527.2148464000202,527.2155390999978,527.2321162000299,527.2321162000299,527.2321162000299,528.9549154000124,560,1,[1.722023700014688],[1.722033299971372],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,119,11,9,space,0.4236021999968216,None,340,1,[1.8215856999740936],[1.8215962999965996],9,11,119,6,528.9668265000219,,528.9553012000397,528.9668265000219,529.9664225000306,529.9664225000306,529.9664225000306,530.4033946000272,space,0.4236021999968216,None,530.404161500046,530.5162209667071,530.8488376000314,530.82026030001,530.8207702999935,530.8488376000314,530.8488376000314,530.8488376000314,532.6711481999955,340,1,[1.8215856999740936],[1.8215962999965996],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,120,0,10,space,0.35926840000320226,None,450,1,[2.18838720000349],[2.1883951000054367],10,0,120,1,532.6833898000186,,532.6714584000292,532.6833898000186,533.6829012000235,533.6829012000235,533.6829012000235,534.0546978000202,space,0.35926840000320226,None,534.0555524000083,534.4667615667024,534.781772700022,534.7673717000289,534.767795199994,534.781772700022,534.781772700022,534.781772700022,536.9710312000243,450,1,[2.18838720000349],[2.1883951000054367],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,121,1,10,space,0.4880590000539087,None,500,1,[2.7038694000220858],[2.7038811999955215],10,1,121,9,536.9833170000347,,536.9712836000253,536.9833170000347,537.982845999999,537.982845999999,537.982845999999,538.4871763000265,space,0.4880590000539087,None,538.4880566000356,538.5995125666998,538.9323117000167,538.9058351000422,538.9064549999894,538.9323117000167,538.9323117000167,538.9323117000167,541.6370184000116,500,1,[2.7038694000220858],[2.7038811999955215],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,122,2,10,space,0.2583042999613099,None,500,1,[1.5546813000109978],[1.5546919999760576],10,2,122,7,541.6501090000384,,541.6374145000009,541.6501090000384,542.6496935000177,542.6496935000177,542.6496935000177,542.9206843000138,space,0.2583042999613099,None,542.9215288000414,543.3328265667117,543.6485738999909,543.6314950000378,543.6321990000433,543.6485738999909,543.6485738999909,543.6485738999909,545.2039814000018,500,1,[1.5546813000109978],[1.5546919999760576],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,123,3,10,space,0.39519269997254014,None,500,1,[2.4049156999681145],[2.4049251999822445],10,3,123,8,545.2164647000027,,545.2042891000165,545.2164647000027,546.2161994000198,546.2161994000198,546.2161994000198,546.6210164999939,space,0.39519269997254014,None,546.6216664999956,547.3331116666707,547.6487128000008,547.631642399996,547.6320718000061,547.6487128000008,547.6487128000008,547.6487128000008,550.0543399000308,500,1,[2.4049156999681145],[2.4049251999822445],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,124,4,10,space,0.3602190999663435,None,600,1,[1.7029156000353396],[1.702925799996592],10,4,124,0,550.0673935000086,,550.0546218000236,550.0673935000086,551.0663916000049,551.0663916000049,551.0832235999987,551.4365773000172,space,0.3602190999663435,None,551.4374584000325,551.5499697667003,551.883374600031,551.8555709000211,551.8559860000387,551.883374600031,551.883374600031,551.883374600031,553.5870642000227,600,1,[1.7029156000353396],[1.702925799996592],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,125,5,10,space,0.34886899997945875,None,600,1,[1.554506600019522],[1.554514100018423],10,5,125,3,553.5991836999892,,553.587429200008,553.5991836999892,554.5992998000002,554.5992998000002,554.5992998000002,554.955332600046,space,0.34886899997945875,None,554.9560114000342,555.0663801666853,555.381714600022,555.3651978000416,555.3656243000296,555.381714600022,555.381714600022,555.381714600022,556.9370403999928,600,1,[1.554506600019522],[1.554514100018423],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,126,6,10,space,0.3062481000088155,None,60,1,[2.071376300009433],[2.0713841000106186],10,6,126,10,556.9490349999978,,556.9373718000134,556.9490349999978,557.9496221000445,557.9496221000445,557.9496221000445,558.2710001000087,space,0.3062481000088155,None,558.2718997999909,558.6825801666748,558.9987494000234,558.9812198000145,558.9817439999897,558.9987494000234,558.9987494000234,558.9987494000234,561.0708021000028,60,1,[2.071376300009433],[2.0713841000106186],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,127,7,10,space,0.2681062000337988,None,400,1,[2.0557759000221267],[2.0557861999841407],10,7,127,6,561.0833874000236,,561.0710421000258,561.0833874000236,562.0830748000299,562.0830748000299,562.0830748000299,562.3539569000131,space,0.2681062000337988,None,562.3546107000438,562.4661868666919,562.7818135000416,562.7679813000141,562.7684021000168,562.7818135000416,562.7818135000416,562.7818135000416,564.8382982999901,400,1,[2.0557759000221267],[2.0557861999841407],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,128,8,10,space,0.2968661999912001,None,600,1,[1.5209183999686502],[1.520930500002578],10,8,128,5,564.8494141999981,,564.8386009000242,564.8494141999981,565.8491053000325,565.8491053000325,565.8491053000325,566.1538248000434,space,0.2968661999912001,None,566.1544546000077,566.8672732666639,567.1985810000333,567.174780500005,567.1751995999948,567.1985810000333,567.1985810000333,567.1985810000333,568.7203426000196,600,1,[1.5209183999686502],[1.520930500002578],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,129,9,10,space,0.28246459999354556,None,400,1,[1.4209145000204444],[1.420921900018584],10,9,129,4,568.7329030000255,,568.7207542000106,568.7329030000255,569.7325450000353,569.7325450000353,569.7325450000353,570.0202586000087,space,0.28246459999354556,None,570.0209043000359,570.4325189666745,570.7482224000269,570.7361749000265,570.736588800035,570.7482224000269,570.7482224000269,570.7482224000269,572.1698411999969,400,1,[1.4209145000204444],[1.420921900018584],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,130,10,10,space,0.3830119000049308,None,500,1,[1.569821499986574],[1.5698288999847136],10,10,130,11,572.1826448999927,,572.1701443000347,572.1826448999927,573.1826500000316,573.1826500000316,573.1826500000316,573.5705284000142,space,0.3830119000049308,None,573.5713625000208,574.2823484666917,574.6159488999983,574.5871773000108,574.5876008000341,574.6159488999983,574.6159488999983,574.6159488999983,576.1865473000216,500,1,[1.569821499986574],[1.5698288999847136],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,131,11,10,space,0.22392759996000677,None,500,1,[1.3215904000098817],[1.3216001000255346],10,11,131,2,576.1994485000032,,576.1868188999943,576.1994485000032,577.1994852999924,577.1994852999924,577.1994852999924,577.4366409000359,space,0.22392759996000677,None,577.437556800025,578.1492787667123,578.4654700999963,578.4484832000453,578.4489361000014,578.4654700999963,578.4654700999963,578.4654700999963,579.7879016000079,500,1,[1.3215904000098817],[1.3216001000255346],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,132,0,11,space,0.3690632000216283,None,600,1,[2.337236599996686],[2.3372441999963485],11,0,132,9,579.799472600047,,579.788238100009,579.799472600047,580.7993822999997,580.7993822999997,580.7993822999997,581.1709260999924,space,0.3690632000216283,None,581.1715825000429,581.2827696666975,581.6156223000144,581.5846526999958,581.5850959999952,581.6156223000144,581.6156223000144,581.6156223000144,583.9535036000307,600,1,[2.337236599996686],[2.3372441999963485],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,133,1,11,space,0.4296910000266507,None,300,1,[1.8698085999931209],[1.8698161999927834],11,1,133,1,583.9660014000256,,583.9537450000062,583.9660014000256,584.9659492000355,584.9659492000355,584.9659492000355,585.4037405000417,space,0.4296910000266507,None,585.4046011000173,585.815658666663,586.1491543000448,586.1182091000373,586.118890999991,586.1491543000448,586.1491543000448,586.1491543000448,588.01960530004,300,1,[1.8698085999931209],[1.8698161999927834],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,134,2,11,space,0.4994542000349611,None,400,1,[2.1381047000177205],[2.13811210001586],11,2,134,3,588.032581300009,,588.0199438999989,588.032581300009,589.0328203000245,589.0328203000245,589.0328203000245,589.5368839000002,space,0.4994542000349611,None,589.537537700031,589.6496211667002,589.9647153000114,589.950146600022,589.9505742000183,589.9647153000114,589.9647153000114,589.9647153000114,592.1035906000179,400,1,[2.1381047000177205],[2.13811210001586],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,135,3,11,space,1.4051119000068866,None,200,1,[1.771080099977553],[1.771090899943374],11,3,135,7,592.1154413000331,,592.1038929999922,592.1154413000331,593.115502700035,593.115502700035,593.115502700035,594.5368460000027,space,1.4051119000068866,None,594.5377115000156,594.9496742666854,595.2814947000006,595.2536993999965,595.254149400047,595.2814947000006,595.2814947000006,595.2814947000006,597.0532669000095,200,1,[1.771080099977553],[1.771090899943374],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,136,4,11,space,0.4714084999868646,None,500,1,[2.004362499981653],[2.0043704999843612],11,4,136,5,597.0661240000045,,597.0535725000082,597.0661240000045,598.0657629999914,598.0657629999914,598.0657629999914,598.553535700019,space,0.4714084999868646,None,598.5543906000094,599.265364266703,599.5985448000138,599.5691891000024,599.5696052000276,599.5985448000138,599.5985448000138,599.5985448000138,601.6036180999945,500,1,[2.004362499981653],[2.0043704999843612],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,137,5,11,space,0.4961540999938734,None,400,1,[1.9362744000391103],[1.9362823000410572],11,5,137,6,601.6154631000245,,601.6039277000236,601.6154631000245,602.6162152999896,602.6162152999896,602.6162152999896,603.1199499000213,space,0.4961540999938734,None,603.1208172999904,603.2326920667003,603.5663967000437,603.5373641999904,603.5378234999953,603.5663967000437,603.5663967000437,603.5663967000437,605.5033676000312,400,1,[1.9362744000391103],[1.9362823000410572],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,138,6,11,space,0.7269305000081658,None,400,1,[1.7217675999854691],[1.721777500002645],11,6,138,10,605.5157143000397,,605.5036116000265,605.5157143000397,606.5156633000006,606.5156633000006,606.5156633000006,607.2535040000221,space,0.7269305000081658,None,607.2543712999905,607.6656638666793,607.9812210000237,607.9642109000124,607.9649050000007,607.9812210000237,607.9812210000237,607.9812210000237,609.7037285999977,400,1,[1.7217675999854691],[1.721777500002645],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,139,7,11,space,0.4128404000075534,None,500,1,[1.7544475000468083],[1.7544585000141524],11,7,139,11,609.7165995000396,,609.7040574999992,609.7165995000396,610.7154383000452,610.7154383000452,610.7154383000452,611.1363510999945,space,0.4128404000075534,None,611.1371031000162,611.8491237667079,612.1644362999941,612.1497319000191,612.1502580000088,612.1644362999941,612.1644362999941,612.1644362999941,613.9196207000059,500,1,[1.7544475000468083],[1.7544585000141524],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
