trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,19.598678299982566,,19.548568700032774,5,19.598678299982566,19.598678299982566,0.0312497999984771,21.25412920000963,[-0.20333333333333334],[-0.03333333333333333],[1],[0],[0],[1.6757564999861643],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
11,0,11,0,21.329239499988034,,21.25995380000677,10,21.329239499988034,21.329239499988034,0.046825099969282746,23.81561380001949,[0.31333333333333335],[0.3983333333333333],[1],[0],[0],[2.509504299960099],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
12,0,12,0,23.87517509999452,,23.82171270000981,5,23.87517509999452,23.87517509999452,0.028517000027932227,25.960022500017658,[-0.3283333333333333],[-0.37833333333333335],[1],[0],[0],[2.1107958999928087],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
13,0,13,0,26.038382500002626,,25.96504390001064,10,26.038382500002626,26.038382500002626,0.04913020000094548,27.67574069998227,[0.125],[0.006666666666666667],[1],[0],[0],[1.6621646000421606],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
14,0,14,0,27.75194600003306,,27.679912900028285,10,27.75194600003306,27.75194600003306,0.04434270004276186,29.60317269997904,[-0.37166666666666665],[-0.13833333333333334],[1],[0],[0],[1.8794700000435114],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
15,0,15,0,29.648859500011895,,29.608255799976178,5,29.648859500011895,29.648859500011895,0.02415759995346889,31.352590100024827,[0.3283333333333333],[0.46166666666666667],[1],[0],[0],[1.7212663000100292],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
16,0,16,0,31.429470399976708,,31.355754500022158,10,31.429470399976708,31.429470399976708,0.04066559998318553,33.4641319999937,[-0.4216666666666667],[0.47833333333333333],[1],[0],[0],[2.067952800018247],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
17,0,17,0,33.54282760003116,,33.468366599990986,10,33.54282760003116,33.54282760003116,0.04076069995062426,35.89345770003274,[0.1],[-0.4033333333333333],[1],[0],[0],[2.385032600024715],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
18,0,18,0,35.97206860000733,,35.89708520000568,10,35.97206860000733,35.97206860000733,0.042118300043512136,38.09213519998593,[0.37166666666666665],[0.4166666666666667],[1],[0],[0],[2.1532648999709636],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
19,0,19,0,38.13543820002815,,38.09656169998925,5,38.13543820002815,38.13543820002815,0.02134420000948012,40.08784719998948,[0.205],[0.2916666666666667],[1],[0],[0],[1.9701024999958463],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
20,0,20,0,40.132475599995814,,40.09115679998649,5,40.132475599995814,40.132475599995814,0.02353509998647496,42.81643340003211,[0.315],[-0.43166666666666664],[1],[0],[0],[2.7019562000059523],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
21,0,21,0,42.894583499990404,,42.821035799977835,10,42.894583499990404,42.894583499990404,0.045493300014641136,44.64698810002301,[0.3283333333333333],[-0.2633333333333333],[1],[0],[0],[1.7811550999758765],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
22,0,22,0,44.691695799992885,,44.65020249999361,5,44.691695799992885,44.691695799992885,0.021252900012768805,46.461243900004774,[0.2683333333333333],[0.2866666666666667],[1],[0],[0],[1.7900149999768473],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
23,0,23,0,46.53871300001629,,46.46584969997639,10,46.53871300001629,46.53871300001629,0.043096100038383156,48.09043159999419,[0.03666666666666667],[0.20666666666666667],[1],[0],[0],[1.581816499994602],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
24,0,24,0,48.1693721000338,,48.0942301999894,10,48.1693721000338,48.1693721000338,0.03998349996982142,49.90423859999282,[0.043333333333333335],[-0.3016666666666667],[1],[0],[0],[1.7704133000224829],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
25,0,25,0,49.94984650000697,,49.908230200002436,5,49.94984650000697,49.94984650000697,0.01960589998634532,51.70231469999999,[-0.20666666666666667],[0.25166666666666665],[1],[0],[0],[1.7749487000401132],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
26,0,26,0,51.763357000018004,,51.706036899995524,10,51.763357000018004,51.763357000018004,0.03994659997988492,53.99804829998175,[0.3883333333333333],[-0.2866666666666667],[1],[0],[0],[2.252604200039059],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
27,0,27,0,54.043300200020894,,54.002652499999385,5,54.043300200020894,54.043300200020894,0.023974800016731024,55.49801290000323,[0.13666666666666666],[0.21333333333333335],[1],[0],[0],[1.4723448000149801],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
28,0,28,0,55.55730659997789,,55.50487780000549,10,55.55730659997789,55.55730659997789,0.036472100007813424,57.19318330002716,[-0.42333333333333334],[0.2733333333333333],[1],[0],[0],[1.6529877000139095],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
29,0,29,0,57.23809759999858,,57.196325800032355,5,57.23809759999858,57.23809759999858,0.021431999979540706,59.4409954000148,[0.023333333333333334],[-0.028333333333333332],[1],[0],[0],[2.2235074000200257],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
30,0,30,0,59.4845172999776,,59.44721890002256,5,59.4845172999776,59.4845172999776,0.02305799996247515,61.555862199980766,[0.10333333333333333],[-0.2966666666666667],[1],[0],[0],[2.08627329999581],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
31,0,31,0,61.59761820000131,,61.561558399989735,5,61.59761820000131,61.59761820000131,0.021347700036130846,63.515071300033014,[-0.455],[0.43833333333333335],[1],[0],[0],[1.9330332999816164],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
32,0,32,0,63.561384800006635,,63.51920340000652,5,63.561384800006635,63.561384800006635,0.02406719996361062,65.76284250000026,[0.29],[-0.12333333333333334],[1],[0],[0],[2.2198349999962375],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
33,0,33,0,65.84113379998598,,65.76732799998717,10,65.84113379998598,65.84113379998598,0.04369570000562817,67.80863779998617,[-0.27166666666666667],[0.48333333333333334],[1],[0],[0],[1.9981130000087433],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
34,0,34,0,67.88792000000831,,67.81194330001017,10,67.88792000000831,67.88792000000831,0.04459030000725761,70.15603130002273,[0.3566666666666667],[-0.13166666666666665],[1],[0],[0],[2.299823099980131],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
35,0,35,0,70.23400190001121,,70.15942470001755,10,70.23400190001121,70.23400190001121,0.042128900007810444,71.91965509997681,[0.24833333333333332],[-0.17833333333333334],[1],[0],[0],[1.7183879999793135],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
36,0,36,0,71.96471949998522,,71.92529490002198,5,71.96471949998522,71.96471949998522,0.023992100032046437,74.31872400001157,[0.21166666666666667],[-0.4866666666666667],[1],[0],[0],[2.3705460999626666],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
37,0,37,0,74.41091450001113,,74.32655519997934,10,74.41091450001113,74.41091450001113,0.05063389998394996,76.04656059999252,[-0.19666666666666666],[0.03333333333333333],[1],[0],[0],[1.6706785999704152],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
38,0,38,0,76.10829020000529,,76.05123400001321,5,76.10829020000529,76.10829020000529,0.02808679995359853,78.09420400002273,[-0.2733333333333333],[0.23666666666666666],[1],[0],[0],[2.0151199999963865],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
39,0,39,0,78.15496580000035,,78.09974919998785,5,78.15496580000035,78.15496580000035,0.031034599989652634,79.69267100002617,[-0.43333333333333335],[0.06],[1],[0],[0],[1.5628899000003003],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
40,0,40,0,79.75231840001652,,79.69997249997687,5,79.75231840001652,79.75231840001652,0.026127499993890524,81.2236877999967,[-0.3016666666666667],[0.29333333333333333],[1],[0],[0],[1.4987584999762475],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
41,0,41,0,81.31647840002552,,81.23125389998313,10,81.31647840002552,81.31647840002552,0.05799739999929443,83.21927900001174,[0.05333333333333334],[-0.30666666666666664],[1],[0],[0],[1.931191099982243],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
42,0,42,0,83.27977979998104,,83.22637410002062,5,83.27977979998104,83.27977979998104,0.02516810002271086,85.29915430000983,[0.18],[0.11666666666666667],[1],[0],[0],[2.0484385000308976],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
43,0,43,0,85.34338750003371,,85.30234400002519,5,85.34338750003371,85.34338750003371,0.02335899998433888,87.27889279997908,[-0.29833333333333334],[0.41333333333333333],[1],[0],[0],[1.9531880000140518],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
44,0,44,0,87.32311830000253,,87.2824311000295,5,87.32311830000253,87.32311830000253,0.021273599995765835,89.2464381000027,[0.07166666666666667],[-0.47],[1],[0],[0],[1.9427805999876],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
45,0,45,0,89.32112330000382,,89.25522300001467,5,89.32112330000382,89.32112330000382,0.033889400016050786,91.10522939998191,[-0.30666666666666664],[-0.07333333333333333],[1],[0],[0],[1.8179358000052162],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
46,0,46,0,91.16702380002243,,91.10941829998046,10,91.16702380002243,91.16702380002243,0.03858809999655932,92.96861229999922,[0.25833333333333336],[0.4216666666666667],[1],[0],[0],[1.8210751000442542],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
47,0,47,0,93.04744270001538,,92.97305279999273,10,93.04744270001538,93.04744270001538,0.04519809997873381,94.65204319998156,[-0.04666666666666667],[-0.135],[1],[0],[0],[1.6340259999851696],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
48,0,48,0,94.72803070000373,,94.6592621000018,10,94.72803070000373,94.72803070000373,0.03674859995953739,96.53092190000461,[0.3283333333333333],[0.2733333333333333],[1],[0],[0],[1.836097699997481],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
49,0,49,0,96.62521570001263,,96.53460630000336,10,96.62521570001263,96.62521570001263,0.0582303999690339,98.17891870002495,[-0.47833333333333333],[-0.07166666666666667],[1],[0],[0],[1.5862768000224605],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
50,0,50,0,98.27292279998073,,98.18426499998895,10,98.27292279998073,98.27292279998073,0.05126199999358505,100.50760910002282,[0.455],[-0.06],[1],[0],[0],[2.272657399997115],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
51,0,51,0,100.60232210002141,,100.51554140000371,10,100.60232210002141,100.60232210002141,0.05676039995159954,102.80525370000396,[-0.22333333333333333],[0.195],[1],[0],[0],[2.2340939000132494],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
52,0,52,0,102.8986723999842,,102.81123470002785,10,102.8986723999842,102.8986723999842,0.052162199979647994,105.2669277000241,[0.345],[-0.15333333333333332],[1],[0],[0],[2.404328800039366],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
53,0,53,0,105.36137589998543,,105.27146010001888,10,105.36137589998543,105.36137589998543,0.05651379999471828,107.29666110000107,[0.18833333333333332],[0.36833333333333335],[1],[0],[0],[1.96911949996138],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
54,0,54,0,107.37482710002223,,107.30334260000382,10,107.37482710002223,107.37482710002223,0.04940969997551292,108.944312800013,[0.2633333333333333],[0.17333333333333334],[1],[0],[0],[1.5925966000068001],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
55,0,55,0,109.03887940000277,,108.94807149999542,10,109.03887940000277,109.03887940000277,0.05364769999869168,111.35973349999404,[-0.12666666666666668],[0.14166666666666666],[1],[0],[0],[2.3579839000012726],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
56,0,56,0,111.41863510000985,,111.36603779997677,5,111.41863510000985,111.41863510000985,0.02643490000627935,113.0219003999955,[0.325],[0.31833333333333336],[1],[0],[0],[1.630361199961044],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
57,0,57,0,113.0827689000289,,113.02859589998843,5,113.0827689000289,113.0827689000289,0.030418000009376556,115.98372570000356,[-0.27666666666666667],[-0.4766666666666667],[1],[0],[0],[2.925992199976463],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
58,0,58,0,116.06056489999173,,115.9882924000267,10,116.06056489999173,116.06056489999173,0.04728110000723973,118.39532230002806,[-0.4666666666666667],[0.4683333333333333],[1],[0],[0],[2.360167399980128],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
59,0,59,0,118.47384629998123,,118.40013389999513,10,118.47384629998123,118.47384629998123,0.05165430001216009,120.34227969998028,[0.09166666666666666],[0.47333333333333333],[1],[0],[0],[1.891862599994056],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
60,0,60,0,120.3870269000181,,120.345914000005,5,120.3870269000181,120.3870269000181,0.02419029996963218,122.27517789998092,[0.2966666666666667],[0.2916666666666667],[1],[0],[0],[1.905345400038641],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
61,0,61,0,122.35068789997604,,122.28013500000816,10,122.35068789997604,122.35068789997604,0.04853929998353124,123.68829800002277,[0.3433333333333333],[0.17833333333333334],[1],[0],[0],[1.3605721999774687],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
62,0,62,0,123.78181220003171,,123.69705150002846,10,123.78181220003171,123.78181220003171,0.05773649999173358,125.75131880003028,[-0.19833333333333333],[-0.42],[1],[0],[0],[1.9983574000070803],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
63,0,63,0,125.82831870001974,,125.75627630000236,10,125.82831870001974,125.82831870001974,0.04745529999490827,127.5479301000014,[0.03833333333333333],[-0.155],[1],[0],[0],[1.7454238999634981],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
64,0,64,0,127.59227269998519,,127.55242920003366,5,127.59227269998519,127.59227269998519,0.02356499998131767,129.66073170001619,[-0.23],[0.425],[1],[0],[0],[2.085786800016649],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
65,0,65,0,129.70558120001806,,129.66697620000923,5,129.70558120001806,129.70558120001806,0.025625200010836124,131.2413174000103,[-0.475],[0.24],[1],[0],[0],[1.549398300005123],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
66,0,66,0,131.2866304999916,,131.2465508999885,5,131.2866304999916,131.2866304999916,0.024509900016710162,133.2065539000323,[0.4266666666666667],[-0.058333333333333334],[1],[0],[0],[1.9359613999840803],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
67,0,67,0,133.28301459999057,,133.21053480001865,10,133.28301459999057,133.28301459999057,0.04631599999265745,135.35263280000072,[0.15666666666666668],[0.3283333333333333],[1],[0],[0],[2.096145900024567],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
68,0,68,0,135.42962830001488,,135.35881370003335,10,135.42962830001488,135.42962830001488,0.04795820004073903,137.16551389999222,[0.19833333333333333],[0.4033333333333333],[1],[0],[0],[1.75912880001124],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
69,0,69,0,137.21014470001683,,137.17000189999817,5,137.21014470001683,137.21014470001683,0.0259442999958992,140.6117033000337,[-0.46],[-0.4816666666666667],[1],[0],[0],[3.416255100048147],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
70,0,70,0,140.67122459999518,,140.6174964000238,5,140.67122459999518,140.67122459999518,0.02912700001616031,142.8732162999804,[0.30666666666666664],[-0.33666666666666667],[1],[0],[0],[2.227626700012479],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
71,0,71,0,142.9513095000293,,142.87849809997715,10,142.9513095000293,142.9513095000293,0.05153259995859116,144.6211599999806,[0.365],[0.24333333333333335],[1],[0],[0],[1.692329100042116],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
72,0,72,0,144.68179090000922,,144.62697420001496,5,144.68179090000922,144.68179090000922,0.027862199989613146,146.60064279998187,[0.485],[-0.08666666666666667],[1],[0],[0],[1.9465770999668166],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
73,0,73,0,146.64486380002927,,146.60559029999422,5,146.64486380002927,146.64486380002927,0.024589200038462877,148.31575150002027,[-0.42],[0.4266666666666667],[1],[0],[0],[1.6855534000205807],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
74,0,74,0,148.35896240000147,,148.32099859998561,5,148.35896240000147,148.35896240000147,0.024448300013318658,150.01158589997794,[0.43166666666666664],[0.06833333333333333],[1],[0],[0],[1.6668093000189401],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
75,0,75,0,150.08946460002335,,150.01701010001125,10,150.08946460002335,150.08946460002335,0.049313199997413903,152.2242795000202,[0.19666666666666666],[-0.26666666666666666],[1],[0],[0],[2.1587563999928534],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
76,0,76,0,152.30267270002514,,152.22864019998815,10,152.30267270002514,152.30267270002514,0.04847360000712797,154.1058179999818,[-0.26],[0.12],[1],[0],[0],[1.8292263999464922],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
77,0,77,0,154.18319700000575,,154.11231759999646,10,154.18319700000575,154.18319700000575,0.04932390002068132,156.15161160001298,[0.36833333333333335],[0.37],[1],[0],[0],[1.9910351000144146],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
78,0,78,0,156.22997939999914,,156.15580750000663,10,156.22997939999914,156.22997939999914,0.04630919999908656,159.6632901999983,[0.37333333333333335],[-0.325],[1],[0],[0],[3.461516900046263],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
79,0,79,0,159.72428969998145,,159.66866020002635,5,159.72428969998145,159.72428969998145,0.025886000017635524,162.00899429997662,[0.4266666666666667],[-0.06],[1],[0],[0],[2.3149322000099346],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
80,0,80,0,162.10385590000078,,162.01568780001253,10,162.10385590000078,162.10385590000078,0.05287090002093464,165.0214598000166,[0.395],[-0.3016666666666667],[1],[0],[0],[2.953861100017093],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
81,0,81,0,165.09929980000015,,165.02742649998982,10,165.09929980000015,165.09929980000015,0.052331199985928833,166.88438080000924,[0.4533333333333333],[0.03333333333333333],[1],[0],[0],[1.8057334999903105],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
82,0,82,0,166.9459696999984,,166.89060520002386,5,166.9459696999984,166.9459696999984,0.026865099964197725,168.20018260000506,[-0.4716666666666667],[0.16],[1],[0],[0],[1.2832319000153802],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
83,0,83,0,168.2605532000307,,168.20496489998186,5,168.2605532000307,168.2605532000307,0.02600980002898723,169.76439510000637,[-0.3283333333333333],[0.3233333333333333],[1],[0],[0],[1.533604700001888],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
84,0,84,0,169.82450779998908,,169.76987810002174,5,169.82450779998908,169.82450779998908,0.02833979995921254,171.82760449999478,[-0.42333333333333334],[-0.06333333333333334],[1],[0],[0],[2.030097900016699],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
85,0,85,0,171.90472589997808,,171.83188499999233,10,171.90472589997808,171.90472589997808,0.04859820002457127,175.95271290000528,[-0.09666666666666666],[-0.39166666666666666],[1],[0],[0],[4.072566299990285],['Target'],03,001,2024-10-09_13h39.14.996,3.0 search,2024.1.5,None,2024-10-09 13h39.30.540582 +0530,
