14.5603 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
15.6963 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6981 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7002 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7020 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7039 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7056 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7077 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7096 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7112 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7127 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7148 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7165 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7169 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7235 	DEBUG 	Upload of Texture Font fontname complete
15.7258 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001755FC79CA0>
15.7259 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001755FC79CA0>
15.7267 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001755FC79CA0>
15.7274 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001755FC79CA0>
15.7429 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7450 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7471 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7474 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7541 	DEBUG 	Upload of Texture Font fontname complete
15.7570 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.7570 	EXP 	window1: recordFrameIntervals = False
15.9528 	EXP 	window1: recordFrameIntervals = True
16.1378 	EXP 	Screen (0) actual frame rate measured at 59.60Hz
16.1379 	EXP 	window1: recordFrameIntervals = False
16.1380 	EXP 	window1: mouseVisible = True
16.1390 	EXP 	window1: mouseVisible = True
16.1394 	EXP 	window1: mouseVisible = True
16.1416 	EXP 	window1: mouseVisible = True
16.1437 	EXP 	window1: mouseVisible = True
16.1664 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1681 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1701 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1723 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1745 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1767 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1783 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1803 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1826 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1848 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.1852 	DEBUG 	Uploading Texture Font fontname to graphics card
16.1860 	DEBUG 	Upload of Texture Font fontname complete
16.1880 	EXP 	window1: mouseVisible = True
16.1881 	EXP 	window1: mouseVisible = True
16.1889 	EXP 	window1: mouseVisible = True
16.1896 	EXP 	window1: mouseVisible = True
16.2675 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
20.4933 	INFO 	keyboard.Keyboard is using iohub backend.
20.4933 	EXP 	3.0 search: status = STARTED
20.4935 	EXP 	window1: mouseVisible = True
20.4964 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.4968 	EXP 	window1: mouseVisible = True
20.5860 	EXP 	Created Target = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Target', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='T', units='height', win=Window(...), wrapWidth=1)
0.0135 	EXP 	Created sequence: random, trialTypes=1, nReps=200, seed=None
0.0144 	EXP 	New trial (rep=0, index=0): None
0.0147 	EXP 	window1: mouseVisible = True
0.0250 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=214, pos=array([0.20394007, 0.33148157]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0251 	EXP 	window1: mouseVisible = True
0.0281 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=147, pos=array([-0.07327202, -0.42774147]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0283 	EXP 	window1: mouseVisible = True
0.0312 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=63, pos=array([ 0.48327059, -0.33919345]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0314 	EXP 	window1: mouseVisible = True
0.0359 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=258, pos=array([-0.3415496 ,  0.18999698]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0361 	EXP 	window1: mouseVisible = True
0.0401 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=180, pos=array([0.01359314, 0.01119553]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0404 	EXP 	window1: mouseVisible = True
0.0456 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=152, pos=array([0.18931302, 0.4630781 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0458 	EXP 	window1: mouseVisible = True
0.0499 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=193, pos=array([0.33498007, 0.16499222]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0503 	EXP 	window1: mouseVisible = True
0.0534 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=126, pos=array([0.46397577, 0.31931083]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0536 	EXP 	window1: mouseVisible = True
0.0577 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=175, pos=array([ 0.28537268, -0.1561526 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0580 	EXP 	window1: mouseVisible = True
0.0632 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=143, pos=array([-0.48615586,  0.20499265]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	distr: autoDraw = True
0.0903 	EXP 	fixation: autoDraw = True
0.0903 	EXP 	Target: autoDraw = True
2.1427 	DATA 	Mouse: Left button down, pos=(328,517)
2.1475 	EXP 	New trial (rep=1, index=0): None
2.1477 	EXP 	window1: mouseVisible = True
2.1507 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=292, pos=array([-0.46225822, -0.48412103]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.1508 	EXP 	window1: mouseVisible = True
2.1545 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=159, pos=array([-0.32263657,  0.38186555]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.1547 	EXP 	window1: mouseVisible = True
2.1576 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=200, pos=array([-0.3397869 ,  0.09603376]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.1578 	EXP 	window1: mouseVisible = True
2.1610 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=105, pos=array([-0.49930471, -0.21786212]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.1611 	EXP 	window1: mouseVisible = True
2.1640 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=66, pos=array([0.2615933 , 0.37030399]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.1883 	EXP 	fixation: autoDraw = False
2.1883 	EXP 	Target: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = False
2.1883 	EXP 	distr: autoDraw = True
2.1883 	EXP 	distr: autoDraw = True
2.1883 	EXP 	distr: autoDraw = True
2.1883 	EXP 	distr: autoDraw = True
2.1883 	EXP 	distr: autoDraw = True
2.1883 	EXP 	fixation: autoDraw = True
2.1883 	EXP 	Target: autoDraw = True
2.2764 	DATA 	Mouse:  Left button up, pos=(328,517)
5.5042 	DATA 	Mouse: Left button down, pos=(329,578)
5.5082 	EXP 	New trial (rep=2, index=0): None
5.5085 	EXP 	window1: mouseVisible = True
5.5115 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=53, pos=array([-0.20319339,  0.30918681]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.5116 	EXP 	window1: mouseVisible = True
5.5156 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=145, pos=array([ 0.38257241, -0.12953863]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.5159 	EXP 	window1: mouseVisible = True
5.5190 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=311, pos=array([ 0.30682851, -0.20684294]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.5193 	EXP 	window1: mouseVisible = True
5.5221 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=27, pos=array([-0.05227418,  0.40023546]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.5222 	EXP 	window1: mouseVisible = True
5.5254 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=261, pos=array([-0.36045526, -0.24643627]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.5500 	EXP 	fixation: autoDraw = False
5.5500 	EXP 	Target: autoDraw = False
5.5500 	EXP 	distr: autoDraw = False
5.5500 	EXP 	distr: autoDraw = False
5.5500 	EXP 	distr: autoDraw = False
5.5500 	EXP 	distr: autoDraw = False
5.5500 	EXP 	distr: autoDraw = False
5.5500 	EXP 	distr: autoDraw = True
5.5500 	EXP 	distr: autoDraw = True
5.5500 	EXP 	distr: autoDraw = True
5.5500 	EXP 	distr: autoDraw = True
5.5500 	EXP 	distr: autoDraw = True
5.5500 	EXP 	fixation: autoDraw = True
5.5500 	EXP 	Target: autoDraw = True
5.6262 	DATA 	Mouse:  Left button up, pos=(329,578)
6.9585 	DATA 	Mouse: Left button down, pos=(284,576)
6.9722 	EXP 	New trial (rep=3, index=0): None
6.9725 	EXP 	window1: mouseVisible = True
6.9757 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=53, pos=array([ 0.42907515, -0.06678276]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
6.9758 	EXP 	window1: mouseVisible = True
6.9789 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=75, pos=array([-0.2834628 , -0.16280693]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
6.9791 	EXP 	window1: mouseVisible = True
6.9828 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=143, pos=array([-0.05235741,  0.23358499]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
6.9830 	EXP 	window1: mouseVisible = True
6.9861 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=228, pos=array([-0.49011004,  0.33623549]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
6.9862 	EXP 	window1: mouseVisible = True
6.9892 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=334, pos=array([-0.09331094,  0.49033223]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
6.9893 	EXP 	window1: mouseVisible = True
6.9926 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=63, pos=array([ 0.48203582, -0.10819468]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
6.9927 	EXP 	window1: mouseVisible = True
6.9958 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=33, pos=array([-0.20770793,  0.2826409 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
6.9960 	EXP 	window1: mouseVisible = True
