trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
29,0,29,0,58.19499139999971,,58.13762090000091,10,58.19499139999971,58.19499139999971,0.033090999990236014,60.04834949999349,[-0.24333333333333335],[0.345],[1],[0],[0],[1.877818099979777],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
30,0,30,0,60.10856620001141,,60.052399099979084,10,60.10856620001141,60.10856620001141,0.032348699984140694,62.11161650001304,[-0.435],[-0.31666666666666665],[1],[0],[0],[2.0270298999967054],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
31,0,31,0,62.17193519999273,,62.114750600012485,10,62.17193519999273,62.17193519999273,0.03354500001296401,64.49015379999764,[-0.38666666666666666],[0.12],[1],[0],[0],[2.342099600005895],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
32,0,32,0,64.55195960000856,,64.49359480000567,10,64.55195960000856,64.55195960000856,0.03279029997065663,66.80263749998994,[0.28],[0.1],[1],[0],[0],[2.2764204000122845],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
33,0,33,0,66.86442130000796,,66.80597659997875,10,66.86442130000796,66.86442130000796,0.03220239997608587,68.96607470000163,[0.051666666666666666],[-0.4083333333333333],[1],[0],[0],[2.128247599990573],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
34,0,34,0,69.0276849999791,,68.97000979998847,10,69.0276849999791,69.0276849999791,0.03221640002448112,70.79691909998655,[0.24],[0.255],[1],[0],[0],[1.7949932999908924],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
35,0,35,0,70.85791000002064,,70.80095180001808,10,70.85791000002064,70.85791000002064,0.03200839995406568,73.22458209999604,[-0.485],[0.125],[1],[0],[0],[2.392091099987738],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
36,0,36,0,73.27091680001467,,73.22784830001183,5,73.27091680001467,73.27091680001467,0.017897300014737993,75.03947939997306,[0.36666666666666664],[-0.18333333333333332],[1],[0],[0],[1.7939737000269815],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
37,0,37,0,75.08465689996956,,75.04259339999408,5,75.08465689996956,75.08465689996956,0.01688579999608919,77.46911140001612,[0.365],[0.43833333333333335],[1],[0],[0],[2.409903599997051],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
38,0,38,0,77.51435090001905,,77.47245629999088,5,77.51435090001905,77.51435090001905,0.016617100045550615,80.41487400000915,[0.16166666666666665],[-0.44333333333333336],[1],[0],[0],[2.926130199979525],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
39,0,39,0,80.45936979999533,,80.41935909999302,5,80.45936979999533,80.45936979999533,0.017845899972599,82.17870930000208,[0.0016666666666666668],[0.36666666666666664],[1],[0],[0],[1.7419076000223868],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
40,0,40,0,82.2395714999875,,82.18187069997657,10,82.2395714999875,82.2395714999875,0.0334533000132069,83.89112609997392,[0.075],[0.27],[1],[0],[0],[1.676071200054139],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
41,0,41,0,83.95346119999886,,83.8942388999858,10,83.95346119999886,83.95346119999886,0.03240419999929145,85.95564920001198,[-0.135],[-0.29333333333333333],[1],[0],[0],[2.0292999999946915],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
42,0,42,0,86.01855530001922,,85.95878779998748,10,86.01855530001922,86.01855530001922,0.03282349999062717,87.57078670000192,[-0.435],[-0.20333333333333334],[1],[0],[0],[1.5794394999975339],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
43,0,43,0,87.63499709998723,,87.57459979999112,10,87.63499709998723,87.63499709998723,0.03211659996304661,89.43433660001028,[-0.16],[0.23666666666666666],[1],[0],[0],[1.8278781999833882],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
44,0,44,0,89.49491040001158,,89.43848750001052,10,89.49491040001158,89.49491040001158,0.03426390001550317,91.71207800001139,[-0.09833333333333333],[0.3616666666666667],[1],[0],[0],[2.2397226999746636],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
45,0,45,0,91.75784410000779,,91.71515170001658,5,91.75784410000779,91.75784410000779,0.016631399979814887,93.77658980002161,[0.058333333333333334],[-0.31833333333333336],[1],[0],[0],[2.0450087999925017],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
46,0,46,0,93.83790049998788,,93.77974079997512,10,93.83790049998788,93.83790049998788,0.032677499984856695,96.38742669997737,[-0.041666666666666664],[0.48833333333333334],[1],[0],[0],[2.575260400015395],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
47,0,47,0,96.41685999999754,,96.39072580001084,5,96.41685999999754,96.41685999999754,0.01642200001515448,98.20602109999163,[0.13166666666666665],[0.07333333333333333],[1],[0],[0],[1.7990380999981426],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
48,0,48,0,98.28545349999331,,98.21250809996855,10,98.28545349999331,98.28545349999331,0.05315950000658631,100.84659009997267,[0.45],[-0.10833333333333334],[1],[0],[0],[2.582177799951751],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
49,0,49,0,100.90988749999087,,100.84959009999875,10,100.90988749999087,100.90988749999087,0.0315106000052765,102.66115300002275,[0.4766666666666667],[0.11333333333333333],[1],[0],[0],[1.7802530999761075],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
50,0,50,0,102.70700160000706,,102.66458139999304,5,102.70700160000706,102.70700160000706,0.01699999999254942,104.02675299998373,[0.16666666666666666],[0.22833333333333333],[1],[0],[0],[1.3453745999722742],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
51,0,51,0,104.08797390002292,,104.02985240000999,10,104.08797390002292,104.08797390002292,0.03156859998125583,105.80569970002398,[0.085],[-0.06166666666666667],[1],[0],[0],[1.7444967000046745],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
52,0,52,0,105.83536680001998,,105.80897309997818,5,105.83536680001998,105.83536680001998,0.017103300022426993,108.20412559999386,[-0.37],[-0.395],[1],[0],[0],[2.378344900032971],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
53,0,53,0,108.24810949998209,,108.20721159997629,5,108.24810949998209,108.24810949998209,0.01603509997949004,109.70141410001088,[-0.30666666666666664],[-0.21333333333333335],[1],[0],[0],[1.4783469999674708],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
54,0,54,0,109.76222400000552,,109.70495809998829,10,109.76222400000552,109.76222400000552,0.03228809998836368,111.499006500002,[-0.14166666666666666],[-0.1],[1],[0],[0],[1.7619578000158072],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
55,0,55,0,111.55950149998534,,111.50212060002377,10,111.55950149998534,111.55950149998534,0.03301429998828098,113.64509880001424,[-0.465],[0.008333333333333333],[1],[0],[0],[2.110071800008882],['Target'],02,001,2024-10-09_13h17.20.767,3.0 search,2024.1.5,None,2024-10-09 13h17.32.981379 +0530,
