25.3770 	EXP 	grating: autoDraw = False
25.3770 	EXP 	grating: ori = 1.5
25.3770 	EXP 	fixation: autoDraw = True
25.8779 	INFO 	Keyboard events cleared
25.8768 	EXP 	grating: autoDraw = True
25.9094 	EXP 	fixation: autoDraw = False
26.2091 	EXP 	grating: autoDraw = False
26.6974 	DATA 	Keypress: right
26.7083 	EXP 	fixation: autoDraw = False
26.7083 	EXP 	grating: autoDraw = False
26.7083 	EXP 	grating: ori = 1.5
26.7083 	EXP 	fixation: autoDraw = True
27.2087 	INFO 	Keyboard events cleared
27.2076 	EXP 	grating: autoDraw = True
27.2407 	EXP 	fixation: autoDraw = False
27.5402 	EXP 	grating: autoDraw = False
28.3292 	DATA 	Keypress: right
28.3389 	EXP 	fixation: autoDraw = False
28.3389 	EXP 	grating: autoDraw = False
28.3389 	EXP 	grating: ori = 1.0
28.3389 	EXP 	fixation: autoDraw = True
28.8394 	INFO 	Keyboard events cleared
28.8383 	EXP 	grating: autoDraw = True
28.8715 	EXP 	fixation: autoDraw = False
29.1712 	EXP 	grating: autoDraw = False
29.6272 	DATA 	Keypress: right
29.6370 	EXP 	fixation: autoDraw = False
29.6370 	EXP 	grating: autoDraw = False
29.6370 	EXP 	grating: ori = 1.0
29.6370 	EXP 	fixation: autoDraw = True
30.1372 	INFO 	Keyboard events cleared
30.1361 	EXP 	grating: autoDraw = True
30.1695 	EXP 	fixation: autoDraw = False
30.4690 	EXP 	grating: autoDraw = False
30.9929 	DATA 	Keypress: right
31.0013 	EXP 	fixation: autoDraw = False
31.0013 	EXP 	grating: autoDraw = False
31.0013 	EXP 	grating: ori = 1.0
31.0013 	EXP 	fixation: autoDraw = True
31.5353 	INFO 	Keyboard events cleared
31.5342 	EXP 	fixation: autoDraw = False
31.5342 	EXP 	grating: autoDraw = True
31.8665 	EXP 	grating: autoDraw = False
32.5873 	DATA 	Keypress: right
32.5988 	EXP 	fixation: autoDraw = False
32.5988 	EXP 	grating: autoDraw = False
32.5988 	EXP 	grating: ori = 1.0
32.5988 	EXP 	fixation: autoDraw = True
33.0996 	INFO 	Keyboard events cleared
33.0983 	EXP 	grating: autoDraw = True
33.1311 	EXP 	fixation: autoDraw = False
33.4312 	EXP 	grating: autoDraw = False
34.1856 	DATA 	Keypress: right
34.1961 	EXP 	fixation: autoDraw = False
34.1961 	EXP 	grating: autoDraw = False
34.1961 	EXP 	grating: ori = 1.0
34.1961 	EXP 	fixation: autoDraw = True
34.6968 	INFO 	Keyboard events cleared
34.6956 	EXP 	grating: autoDraw = True
34.7287 	EXP 	fixation: autoDraw = False
35.0282 	EXP 	grating: autoDraw = False
35.5738 	DATA 	Keypress: left
35.5950 	EXP 	fixation: autoDraw = False
35.5950 	EXP 	grating: autoDraw = False
35.5950 	EXP 	grating: ori = -1.5
35.5950 	EXP 	fixation: autoDraw = True
36.0944 	INFO 	Keyboard events cleared
36.0933 	EXP 	grating: autoDraw = True
36.1264 	EXP 	fixation: autoDraw = False
36.4260 	EXP 	grating: autoDraw = False
36.9833 	DATA 	Keypress: left
36.9930 	EXP 	fixation: autoDraw = False
36.9930 	EXP 	grating: autoDraw = False
36.9930 	EXP 	grating: ori = -1.5
36.9930 	EXP 	fixation: autoDraw = True
37.4928 	INFO 	Keyboard events cleared
37.4917 	EXP 	grating: autoDraw = True
37.5244 	EXP 	fixation: autoDraw = False
37.8242 	EXP 	grating: autoDraw = False
38.4150 	DATA 	Keypress: left
38.4228 	EXP 	fixation: autoDraw = False
38.4228 	EXP 	grating: autoDraw = False
38.4228 	EXP 	grating: ori = 1.5
38.4228 	EXP 	fixation: autoDraw = True
38.9240 	INFO 	Keyboard events cleared
38.9233 	EXP 	grating: autoDraw = True
38.9544 	EXP 	fixation: autoDraw = False
39.2714 	EXP 	grating: autoDraw = False
39.7285 	DATA 	Keypress: right
39.7376 	EXP 	fixation: autoDraw = False
39.7376 	EXP 	grating: autoDraw = False
39.7376 	EXP 	grating: ori = -1.0
39.7376 	EXP 	fixation: autoDraw = True
40.2377 	INFO 	Keyboard events cleared
40.2366 	EXP 	grating: autoDraw = True
40.2701 	EXP 	fixation: autoDraw = False
40.5694 	EXP 	grating: autoDraw = False
41.1593 	DATA 	Keypress: right
41.1683 	EXP 	fixation: autoDraw = False
41.1683 	EXP 	grating: autoDraw = False
41.1683 	EXP 	grating: ori = -1.5
41.1683 	EXP 	fixation: autoDraw = True
41.6697 	INFO 	Keyboard events cleared
41.6685 	EXP 	grating: autoDraw = True
41.7008 	EXP 	fixation: autoDraw = False
42.0005 	EXP 	grating: autoDraw = False
42.6235 	DATA 	Keypress: right
42.6327 	EXP 	fixation: autoDraw = False
42.6327 	EXP 	grating: autoDraw = False
42.6327 	EXP 	grating: ori = -2.0
42.6327 	EXP 	fixation: autoDraw = True
43.1330 	INFO 	Keyboard events cleared
43.1319 	EXP 	grating: autoDraw = True
43.1653 	EXP 	fixation: autoDraw = False
43.4650 	EXP 	grating: autoDraw = False
44.0544 	DATA 	Keypress: right
44.0640 	EXP 	fixation: autoDraw = False
44.0640 	EXP 	grating: autoDraw = False
44.0640 	EXP 	grating: ori = 2.5
44.0640 	EXP 	fixation: autoDraw = True
44.5642 	INFO 	Keyboard events cleared
44.5631 	EXP 	grating: autoDraw = True
44.5969 	EXP 	fixation: autoDraw = False
44.8957 	EXP 	grating: autoDraw = False
45.3502 	DATA 	Keypress: right
45.3617 	EXP 	fixation: autoDraw = False
45.3617 	EXP 	grating: autoDraw = False
45.3617 	EXP 	grating: ori = 2.5
45.3617 	EXP 	fixation: autoDraw = True
45.8621 	INFO 	Keyboard events cleared
45.8610 	EXP 	grating: autoDraw = True
45.8942 	EXP 	fixation: autoDraw = False
46.1938 	EXP 	grating: autoDraw = False
46.7517 	DATA 	Keypress: right
46.7597 	EXP 	fixation: autoDraw = False
46.7597 	EXP 	grating: autoDraw = False
46.7597 	EXP 	grating: ori = -2.5
46.7597 	EXP 	fixation: autoDraw = True
47.2938 	INFO 	Keyboard events cleared
47.2927 	EXP 	fixation: autoDraw = False
47.2927 	EXP 	grating: autoDraw = True
47.6247 	EXP 	grating: autoDraw = False
48.2094 	DATA 	Keypress: left
48.2571 	EXP 	fixation: autoDraw = False
48.2571 	EXP 	grating: autoDraw = False
48.2571 	EXP 	grating: ori = -2.0
48.2571 	EXP 	fixation: autoDraw = True
48.7753 	INFO 	Keyboard events cleared
48.7745 	EXP 	fixation: autoDraw = False
48.7745 	EXP 	grating: autoDraw = True
49.0734 	EXP 	grating: autoDraw = False
50.7264 	DATA 	Keypress: left
50.7367 	EXP 	fixation: autoDraw = False
50.7367 	EXP 	grating: autoDraw = False
50.7367 	EXP 	grating: ori = 2.0
50.7367 	EXP 	fixation: autoDraw = True
51.2370 	INFO 	Keyboard events cleared
51.2358 	EXP 	grating: autoDraw = True
51.2691 	EXP 	fixation: autoDraw = False
51.5688 	EXP 	grating: autoDraw = False
52.1914 	DATA 	Keypress: right
52.2017 	EXP 	fixation: autoDraw = False
52.2017 	EXP 	grating: autoDraw = False
52.2017 	EXP 	grating: ori = 2.0
52.2017 	EXP 	fixation: autoDraw = True
52.7343 	INFO 	Keyboard events cleared
52.7332 	EXP 	fixation: autoDraw = False
52.7332 	EXP 	grating: autoDraw = True
53.0663 	EXP 	grating: autoDraw = False
53.5908 	DATA 	Keypress: right
53.5985 	EXP 	fixation: autoDraw = False
53.5985 	EXP 	grating: autoDraw = False
53.5985 	EXP 	grating: ori = 1.5
53.5985 	EXP 	fixation: autoDraw = True
54.0989 	INFO 	Keyboard events cleared
54.0978 	EXP 	grating: autoDraw = True
54.1309 	EXP 	fixation: autoDraw = False
54.4305 	EXP 	grating: autoDraw = False
55.0175 	DATA 	Keypress: right
55.0296 	EXP 	fixation: autoDraw = False
55.0296 	EXP 	grating: autoDraw = False
55.0296 	EXP 	grating: ori = 1.5
55.0296 	EXP 	fixation: autoDraw = True
55.5325 	INFO 	Keyboard events cleared
55.5314 	EXP 	grating: autoDraw = True
55.5622 	EXP 	fixation: autoDraw = False
55.8614 	EXP 	grating: autoDraw = False
56.6180 	DATA 	Keypress: right
56.6271 	EXP 	fixation: autoDraw = False
56.6271 	EXP 	grating: autoDraw = False
56.6271 	EXP 	grating: ori = -1.5
56.6271 	EXP 	fixation: autoDraw = True
57.1275 	INFO 	Keyboard events cleared
57.1264 	EXP 	grating: autoDraw = True
57.1595 	EXP 	fixation: autoDraw = False
57.4588 	EXP 	grating: autoDraw = False
57.9847 	DATA 	Keypress: left
57.9911 	EXP 	fixation: autoDraw = False
57.9911 	EXP 	grating: autoDraw = False
57.9911 	EXP 	grating: ori = 1.0
57.9911 	EXP 	fixation: autoDraw = True
58.4921 	INFO 	Keyboard events cleared
58.4910 	EXP 	grating: autoDraw = True
58.5242 	EXP 	fixation: autoDraw = False
58.8235 	EXP 	grating: autoDraw = False
59.4462 	DATA 	Keypress: right
59.4557 	EXP 	fixation: autoDraw = False
59.4557 	EXP 	grating: autoDraw = False
59.4557 	EXP 	grating: ori = -1.0
59.4557 	EXP 	fixation: autoDraw = True
59.9568 	INFO 	Keyboard events cleared
59.9551 	EXP 	grating: autoDraw = True
59.9883 	EXP 	fixation: autoDraw = False
60.2881 	EXP 	grating: autoDraw = False
60.8761 	DATA 	Keypress: left
60.8868 	EXP 	fixation: autoDraw = False
60.8868 	EXP 	grating: autoDraw = False
60.8868 	EXP 	grating: ori = 1.0
60.8868 	EXP 	fixation: autoDraw = True
61.3876 	INFO 	Keyboard events cleared
61.3865 	EXP 	grating: autoDraw = True
61.4197 	EXP 	fixation: autoDraw = False
61.7187 	EXP 	grating: autoDraw = False
62.1118 	DATA 	Keypress: left
62.1181 	EXP 	fixation: autoDraw = False
62.1181 	EXP 	grating: autoDraw = False
62.1181 	EXP 	grating: ori = -1.5
62.1181 	EXP 	fixation: autoDraw = True
62.6525 	INFO 	Keyboard events cleared
62.6510 	EXP 	fixation: autoDraw = False
62.6510 	EXP 	grating: autoDraw = True
62.9832 	EXP 	grating: autoDraw = False
63.2406 	DATA 	Keypress: left
63.2497 	EXP 	fixation: autoDraw = False
63.2497 	EXP 	grating: autoDraw = False
