pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,9,0,36,0,,,,,87.07097259999136,,87.05684019997716,87.07097259999136,88.07073929999024,88.07073929999024,88.07073929999024,88.07073929999024,88.07073929999024,89.07089119998273,89.07089119998273,89.73828510000021,z,1,0.660614299995359,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,9,1,37,1,,,,,89.75372079998488,,89.73962159999064,89.75372079998488,90.75370059997658,90.75370059997658,90.75370059997658,90.75370059997658,90.75370059997658,91.75336589998915,91.75336589998915,92.35446189998765,x,1,0.5859832999994978,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,9,2,38,2,,,,,92.37033569999039,,92.3557879999862,92.37033569999039,93.36962769998354,93.36962769998354,93.36962769998354,93.36962769998354,93.36962769998354,94.36942709999857,94.36942709999857,94.82000859998516,c,1,0.43523970001842827,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,9,3,39,3,,,,,94.83603169998969,,94.82102389997453,94.83603169998969,95.8353206999891,95.8353206999891,95.8353206999891,95.8353206999891,95.8353206999891,96.83555709998473,96.83555709998473,97.53679049998755,v,1,0.6971304999897256,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,10,0,40,0,,,,,97.55188189999899,,97.5381152999762,97.55188189999899,98.55147659999784,98.55147659999784,98.55147659999784,98.55147659999784,98.55147659999784,99.5512709999748,99.5512709999748,100.00270829998772,z,1,0.4389628999924753,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,10,1,41,1,,,,,100.01840030000312,,100.0042756999901,100.01840030000312,101.01800179999555,101.01800179999555,101.01800179999555,101.01800179999555,101.01800179999555,102.01796599998488,102.01796599998488,102.47004409998772,x,1,0.4425768000073731,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,10,2,42,2,,,,,102.48446039998089,,102.47184189999825,102.48446039998089,103.48391569999512,103.48391569999512,103.48391569999512,103.48391569999512,103.48391569999512,104.48377689998597,104.48377689998597,104.9358249999932,c,1,0.43589230001089163,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,10,3,43,3,,,,,104.95036899999832,,104.93752219999442,104.95036899999832,105.9504420000012,105.9504420000012,105.9504420000012,105.9504420000012,105.9504420000012,106.94975079997675,106.94975079997675,107.26750519999769,v,1,0.31426749998354353,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,11,0,44,0,,,,,107.28317049998441,,107.2680890999909,107.28317049998441,108.28341219999129,108.28341219999129,108.28341219999129,108.28341219999129,108.28341219999129,109.28277550000348,109.28277550000348,109.61743669997668,z,1,0.3271437999792397,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,11,1,45,1,,,,,109.6330952999997,,109.61882609999157,109.6330952999997,110.63263739997637,110.63263739997637,110.63263739997637,110.63263739997637,110.63263739997637,111.63270139999804,111.63270139999804,111.93779929997982,x,1,0.2885944000154268,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,11,2,46,2,,,,,111.94860949998838,,111.93903699997463,111.94860949998838,112.94874299998628,112.94874299998628,112.94874299998628,112.94874299998628,112.94874299998628,113.94826479998301,113.94826479998301,114.21663969999645,c,1,0.2643903999996837,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,11,3,47,3,,,,,114.23173369999859,,114.21804089998477,114.23173369999859,115.23197139997501,115.23197139997501,115.23197139997501,115.23197139997501,115.23197139997501,116.23157889998402,116.23157889998402,116.54890739999246,v,1,0.3024165000242647,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,12,0,48,0,,,,,116.56453709999914,,116.55013989997678,116.56453709999914,117.56463879998773,117.56463879998773,117.56463879998773,117.56463879998773,117.56463879998773,118.56396609998774,118.56396609998774,118.91546819999348,z,1,0.3434101000020746,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,12,1,49,1,,,,,118.93080679999548,,118.91649849998066,118.93080679999548,119.93086809999659,119.93086809999659,119.93086809999659,119.93086809999659,119.93086809999659,120.93042669998249,120.93042669998249,121.23446549999062,x,1,0.2999617999885231,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,12,2,50,2,,,,,121.24693219998153,,121.23605559999123,121.24693219998153,122.2471764999791,122.2471764999791,122.2471764999791,122.2471764999791,122.2471764999791,123.24635719999787,123.24635719999787,123.61479049999616,c,1,0.3569654000166338,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,12,3,51,3,,,,,123.62978679998196,,123.61610919999657,123.62978679998196,124.62976979999803,124.62976979999803,124.62976979999803,124.62976979999803,124.62976979999803,125.62944649998099,125.62944649998099,126.06580199999735,v,1,0.418584999977611,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,13,0,52,0,,,,,126.0795360999764,,126.06761279999046,126.0795360999764,127.07953950000228,127.07953950000228,127.07953950000228,127.07953950000228,127.07953950000228,128.07880560000194,128.07880560000194,128.6305850999779,z,1,0.5485882999782916,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,13,1,53,1,,,,,128.64537759998348,,128.63245799997821,128.64537759998348,129.64484809999703,129.64484809999703,129.64484809999703,129.64484809999703,129.64484809999703,130.64495379998698,130.64495379998698,131.03065739999874,x,1,0.37275169999338686,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,13,2,54,2,,,,,131.04551259998698,,131.03232069997466,131.04551259998698,132.04457509997883,132.04457509997883,132.04457509997883,132.04457509997883,132.04457509997883,133.0445628000016,133.0445628000016,133.3629339999752,c,1,0.31257959999493323,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,13,3,55,3,,,,,133.3777957999846,,133.36426299999584,133.3777957999846,134.37732030000188,134.37732030000188,134.37732030000188,134.37732030000188,134.37732030000188,135.37715249997564,135.37715249997564,135.6784331999952,v,1,0.2990062000171747,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,14,0,56,0,,,,,135.69360889997915,,135.67974279998452,135.69360889997915,136.69347669999115,136.69347669999115,136.69347669999115,136.69347669999115,136.69347669999115,137.69341819998226,137.69341819998226,137.96141349998652,z,1,0.2640335999894887,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,14,1,57,1,,,,,137.97664949999307,,137.96280329997535,137.97664949999307,138.97683790000156,138.97683790000156,138.97683790000156,138.97683790000156,138.97683790000156,139.97674559999723,139.97674559999723,140.27869320000173,x,1,0.2900030000018887,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,14,2,58,2,,,,,140.29291459999513,,140.28024130000267,140.29291459999513,141.2927892000007,141.2927892000007,141.2927892000007,141.2927892000007,141.2927892000007,142.2927720999869,142.2927720999869,142.6616226999904,c,1,0.3535676999890711,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,14,3,59,3,,,,,142.6758810999745,,142.66411129999324,142.6758810999745,143.67665879998822,143.67665879998822,143.67665879998822,143.67665879998822,143.67665879998822,144.67567639998742,144.67567639998742,145.16079539997736,v,1,0.4736001999990549,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,15,0,60,0,,,,,145.17511719997856,,145.16323089998332,145.17511719997856,146.17484559997683,146.17484559997683,146.17484559997683,146.17484559997683,146.17484559997683,147.17472219999763,147.17472219999763,148.12562710000202,z,1,0.937188400013838,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,15,1,61,1,,,,,148.14104170000064,,148.12678089999827,148.14104170000064,149.1410068999976,149.1410068999976,149.1410068999976,149.1410068999976,149.1410068999976,150.1407439999748,150.1407439999748,150.67629389997455,x,1,0.5324636000150349,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,15,2,62,2,,,,,150.69106979999924,,150.67780919998768,150.69106979999924,151.69073169998592,151.69073169998592,151.69073169998592,151.69073169998592,151.69073169998592,152.6898411999864,152.6898411999864,153.0255300999852,c,1,0.3306827000051271,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,15,3,63,3,,,,,153.0402326999756,,153.02690430000075,153.0402326999756,154.0396730999928,154.0396730999928,154.0396730999928,154.0396730999928,154.0396730999928,155.03973299998324,155.03973299998324,155.4750675999967,v,1,0.41776879999088123,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,16,0,64,0,,,,,155.4899088999955,,155.47643579999567,155.4899088999955,156.48947219998809,156.48947219998809,156.48947219998809,156.48947219998809,156.48947219998809,157.48912869999185,157.48912869999185,157.7405385999882,z,1,0.24737749999621883,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,16,1,65,1,,,,,157.75789069998427,,157.7422650999797,157.75789069998427,158.75582489999942,158.75582489999942,158.75582489999942,158.75582489999942,158.77268470000126,159.7554766999965,159.7554766999965,160.1736948999751,x,1,0.4057240999827627,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,16,2,66,2,,,,,160.18850029999157,,160.17528559998027,160.18850029999157,161.18850779999048,161.18850779999048,161.18850779999048,161.18850779999048,161.18850779999048,162.1883263999771,162.1883263999771,162.53948149998905,c,1,0.33603959999163635,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,16,3,67,3,,,,,162.55480769998394,,162.54117529999348,162.55480769998394,163.55477919999976,163.55477919999976,163.55477919999976,163.55477919999976,163.55477919999976,164.5543798999861,164.5543798999861,164.8919043999922,v,1,0.3264377000159584,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,17,0,68,0,,,,,164.90443929997855,,164.8930790000013,164.90443929997855,165.90424269999494,165.90424269999494,165.90424269999494,165.90424269999494,165.90424269999494,166.9037889999745,166.9037889999745,167.23754269999336,z,1,0.33195920000434853,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,17,1,69,1,,,,,167.25362129998393,,167.2382299999881,167.25362129998393,168.23696039998322,168.23696039998322,168.23696039998322,168.23696039998322,168.2536162000033,169.2533065000025,169.2533065000025,169.78897829999914,x,1,0.5220149000233505,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,17,2,70,2,,,,,169.8032134999812,,169.79033289998188,169.8032134999812,170.80335849997937,170.80335849997937,170.80335849997937,170.80335849997937,170.80335849997937,171.80308889999287,171.80308889999287,172.8046501999779,c,1,0.9958382000040729,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,17,3,71,3,,,,,172.81964039997547,,172.80613519999315,172.81964039997547,173.8190631000034,173.8190631000034,173.8190631000034,173.8190631000034,173.8190631000034,174.81900999997742,174.81900999997742,175.17086549999658,v,1,0.33729830000083894,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,18,0,72,0,,,,,175.18547050000052,,175.17247689998476,175.18547050000052,176.1851395999838,176.1851395999838,176.1851395999838,176.1851395999838,176.1851395999838,177.1849170999776,177.1849170999776,177.85257659998024,z,1,0.6602286999986973,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,18,1,73,1,,,,,177.86827249999624,,177.85356829999364,177.86827249999624,178.86825469997711,178.86825469997711,178.86825469997711,178.86825469997711,178.86825469997711,179.86830559998634,179.86830559998634,180.71845939999912,x,1,0.8395342000003438,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,18,2,74,2,,,,,180.73403569997754,,180.719168599986,180.73403569997754,181.73396589999902,181.73396589999902,181.73396589999902,181.73396589999902,181.73396589999902,182.73440649997792,182.73440649997792,183.40295129999868,c,1,0.6646181000105571,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,18,3,75,3,,,,,183.41718409999157,,183.40441469999496,183.41718409999157,184.41705989997718,184.41705989997718,184.41705989997718,184.41705989997718,184.41705989997718,185.4167213999899,185.4167213999899,187.0004599999811,v,1,1.5722002999973483,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,19,0,76,0,,,,,187.01625429998967,,187.0015872999793,187.01625429998967,188.01671830000123,188.01671830000123,188.01671830000123,188.01671830000123,188.01671830000123,189.01641169999493,189.01641169999493,189.3351814999769,z,1,0.3120612000057008,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,19,1,77,1,,,,,189.34945629999856,,189.3365775999846,189.34945629999856,190.3488610999775,190.3488610999775,190.3488610999775,190.3488610999775,190.3488610999775,191.35067439998966,191.35067439998966,191.6842630999745,x,1,0.3264966999995522,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,19,2,78,2,,,,,191.6988366000005,,191.6857980999921,191.6988366000005,192.69858179998118,192.69858179998118,192.69858179998118,192.69858179998118,192.69858179998118,193.69822540000314,193.69822540000314,194.03243319998728,c,1,0.32984160000341944,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,19,3,79,3,,,,,194.04855639999732,,194.03369669997483,194.04855639999732,195.04806760000065,195.04806760000065,195.04806760000065,195.04806760000065,195.04806760000065,196.04775849997532,196.04775849997532,196.35002659997554,v,1,0.28840950000449084,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,20,0,80,0,,,,,196.36444559998927,,196.35165739999502,196.36444559998927,197.36418360000243,197.36418360000243,197.36418360000243,197.36418360000243,197.36418360000243,198.3638321000035,198.3638321000035,198.81538309997995,z,1,0.4466205000062473,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,20,1,81,1,,,,,198.8304511999886,,198.81649919998017,198.8304511999886,199.83049890000257,199.83049890000257,199.83049890000257,199.83049890000257,199.83049890000257,200.82990569999674,200.82990569999674,201.43114079997758,x,1,0.5934566000069026,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,20,2,82,2,,,,,201.44633559999056,,201.43210739997448,201.44633559999056,202.44675319999806,202.44675319999806,202.44675319999806,202.44675319999806,202.44675319999806,203.44637059999513,203.44637059999513,203.9151713999745,c,1,0.4596439999877475,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,20,3,83,3,,,,,203.92931839998346,,203.91663689998677,203.92931839998346,204.92936809998355,204.92936809998355,204.92936809998355,204.92936809998355,204.92936809998355,205.92902939999476,205.92902939999476,206.29711719998159,v,1,0.35606260001077317,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,21,0,84,0,,,,,206.31233849999262,,206.2988821999752,206.31233849999262,207.31202379998285,207.31202379998285,207.31202379998285,207.31202379998285,207.31202379998285,208.3117435000022,208.3117435000022,209.07916389999446,z,1,0.7532347000087611,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,21,1,85,1,,,,,209.09498659998644,,209.08053989999462,209.09498659998644,210.0947977999749,210.0947977999749,210.0947977999749,210.0947977999749,210.0947977999749,211.09458019997692,211.09458019997692,211.49575569998706,x,1,0.3927075999963563,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,21,2,86,2,,,,,211.51136709999992,,211.49712210000143,211.51136709999992,212.51102730000275,212.51102730000275,212.51102730000275,212.51102730000275,212.51102730000275,213.51069629998528,213.51069629998528,213.81261189997895,c,1,0.285532299982151,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,21,3,87,3,,,,,213.82753219999722,,213.81403280000086,213.82753219999722,214.82718469999963,214.82718469999963,214.82718469999963,214.82718469999963,214.82718469999963,215.8269896999991,215.8269896999991,216.16263109998545,v,1,0.3315663000103086,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,22,0,88,0,,,,,216.17667610000353,,216.16429159999825,216.17667610000353,217.17645229998743,217.17645229998743,217.17645229998743,217.17645229998743,217.17645229998743,218.1766895999899,218.1766895999899,218.6941600999853,z,1,0.5081142000271939,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,22,1,89,1,,,,,218.70959459998994,,218.69528409998748,218.70959459998994,219.70987890000106,219.70987890000106,219.70987890000106,219.70987890000106,219.70987890000106,220.70973919998505,220.70973919998505,220.993839999981,x,1,0.2741134000243619,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,22,2,90,2,,,,,221.00883330000215,,220.99452889998793,221.00883330000215,222.00918899997487,222.00918899997487,222.00918899997487,222.00918899997487,222.00918899997487,223.00871139997616,223.00871139997616,223.34311719998368,c,1,0.3303279000101611,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,22,3,91,3,,,,,223.35846029999084,,223.3446239999903,223.35846029999084,224.35830649998388,224.35830649998388,224.35830649998388,224.35830649998388,224.35830649998388,225.35833529999945,225.35833529999945,225.84242599998834,v,1,0.4773760999960359,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,23,0,92,0,,,,,225.8578624999791,,225.8436694999982,225.8578624999791,226.8579674999928,226.8579674999928,226.8579674999928,226.8579674999928,226.8579674999928,227.85759169998346,227.85759169998346,228.3748876999889,z,1,0.5146403999824543,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,23,1,93,1,,,,,228.39137810000102,,228.37583819997963,228.39137810000102,229.39055039998493,229.39055039998493,229.39055039998493,229.39055039998493,229.39055039998493,230.39061549998587,230.39061549998587,230.70860419998644,x,1,0.30183660000329837,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,23,2,94,2,,,,,230.72356189999846,,230.70976619998692,230.72356189999846,231.72364979999838,231.72364979999838,231.72364979999838,231.72364979999838,231.72364979999838,232.7240208000003,232.7240208000003,232.77616639999906,c,1,0.04611659998772666,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,23,3,95,3,,,,,232.789993399987,,232.77931849999004,232.789993399987,233.789875699993,233.789875699993,233.789875699993,233.789875699993,233.789875699993,234.7896991999878,234.7896991999878,235.1420246999769,v,1,0.3412180999876,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,24,0,96,0,,,,,235.15592689998448,,235.14364569997997,235.15592689998448,236.15574570000172,236.15574570000172,236.15574570000172,236.15574570000172,236.15574570000172,237.15552129998105,237.15552129998105,237.72490059997654,z,1,0.5664069000049494,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,24,1,97,1,,,,,237.73914999997942,,237.72661669997615,237.73914999997942,238.73905350000132,238.73905350000132,238.73905350000132,238.73905350000132,238.73905350000132,239.73861339999712,239.73861339999712,240.07301459999871,x,1,0.3216434000059962,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,24,2,98,2,,,,,240.08841279998887,,240.07461729997885,240.08841279998887,241.08827599999495,241.08827599999495,241.08827599999495,241.08827599999495,241.08827599999495,242.0882877999975,242.0882877999975,242.6554010999971,c,1,0.5511469999910332,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,24,3,99,3,,,,,242.67122849999578,,242.65634970000247,242.67122849999578,243.67068599999766,243.67068599999766,243.67068599999766,243.67068599999766,243.67068599999766,244.67070029999013,244.67070029999013,245.09008559997892,v,1,0.4105406999879051,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,25,0,100,0,,,,,245.10419309997815,,245.09176069998648,245.10419309997815,246.10366189997876,246.10366189997876,246.10366189997876,246.10366189997876,246.10366189997876,247.10375849998672,247.10375849998672,247.5885624999937,z,1,0.4705880000256002,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,25,1,101,1,,,,,247.60355479997816,,247.5894597999868,247.60355479997816,248.60378330000094,248.60378330000094,248.60378330000094,248.60378330000094,248.60378330000094,249.60341049998533,249.60341049998533,249.97065529998508,x,1,0.3646178999915719,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,25,2,102,2,,,,,249.98629659999278,,249.97164269999485,249.98629659999278,250.9861324999947,250.9861324999947,250.9861324999947,250.9861324999947,250.9861324999947,251.9862926999922,251.9862926999922,252.3694542000012,c,1,0.3738485999929253,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,25,3,103,3,,,,,252.3855751999945,,252.3701000000001,252.3855751999945,253.36893889997737,253.36893889997737,253.36893889997737,253.36893889997737,253.38584719999926,254.38538490000064,254.38538490000064,254.71935780000058,v,1,0.31985460000578314,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,26,0,104,0,,,,,254.73501879998366,,254.7202968999918,254.73501879998366,255.73501779997605,255.73501779997605,255.73501779997605,255.73501779997605,255.73501779997605,256.73499119997723,256.73499119997723,257.05483409998124,z,1,0.30890530001488514,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,26,1,105,1,,,,,257.0680540999747,,257.05676389997825,257.0680540999747,258.0695981000026,258.0695981000026,258.0695981000026,258.0695981000026,258.0695981000026,259.0680503999756,259.0680503999756,259.4528311000031,x,1,0.37150839998503216,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,26,2,106,2,,,,,259.4675360999827,,259.4542504999845,259.4675360999827,260.4675743999833,260.4675743999833,260.4675743999833,260.4675743999833,260.4675743999833,261.4671530999767,261.4671530999767,261.9724750999885,c,1,0.4873150000057649,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,26,3,107,3,,,,,261.9838342999865,,261.9731482999923,261.9838342999865,262.9837059999991,262.9837059999991,262.9837059999991,262.9837059999991,262.9837059999991,263.98355649999576,263.98355649999576,264.3190164999978,v,1,0.32134019999648444,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,27,0,108,0,,,,,264.33330299999216,,264.320472899999,264.33330299999216,265.3330661999935,265.3330661999935,265.3330661999935,265.3330661999935,265.3330661999935,266.3324963999912,266.3324963999912,266.73392879997846,z,1,0.39228619998903014,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,27,1,109,1,,,,,266.7492196999956,,266.734910500003,266.7492196999956,267.7490861999977,267.7490861999977,267.7490861999977,267.7490861999977,267.7490861999977,268.74886559997685,268.74886559997685,269.1332318999921,x,1,0.3752122000150848,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
50,c,27,2,110,2,,,,,269.1488092999789,,269.1342533999996,269.1488092999789,270.1491868000012,270.1491868000012,270.1491868000012,270.1491868000012,270.1491868000012,271.14846479997505,271.14846479997505,271.44948589999694,c,1,0.2906774000148289,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
150,v,27,3,111,3,,,,,271.4648548999976,,271.4505055999907,271.4648548999976,272.4646530000027,272.4646530000027,272.4646530000027,272.4646530000027,272.4646530000027,273.46441129999585,273.46441129999585,273.8325960999937,v,1,0.3559157999989111,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-150,z,28,0,112,0,,,,,273.8477725999837,,273.83377469997504,273.8477725999837,274.84811229998013,274.84811229998013,274.84811229998013,274.84811229998013,274.84811229998013,275.8474576000008,275.8474576000008,276.2818075999967,z,1,0.42461349998484366,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
-50,x,28,1,113,1,,,,,276.2985972999886,,276.2825376999972,276.2985972999886,277.2973510999873,277.2973510999873,277.2973510999873,277.2973510999873,277.3137094999838,278.2973921999801,278.2973921999801,279.1145686999953,x,1,0.8153534999873955,None,784868,001,2024-10-17_13h39.53.818,sequene learning,2024.1.5,None,2024-10-17 13h40.00.206054 +0530,
